probe_id,probe_type,probe_version,scene_id,evidence_match_id,target_order_match_id,setting_match_id,setting_id,setting,endpoint_geometry,name_id,name,object_id,object,condition_id,evidence_type,context_structure,context_entity_order,target_order,reverses_context_entity_order,same_setting_in_both_contexts,close_requires_body_part_inference,far_requires_endpoint_inference,relation_words_explicit,distance_magnitude_explicit,target_relation_clause_repeated,Context1,Context2,Target1,Target2,Context1_word_count,Context1_token_count,Context2_word_count,Context2_token_count,Target1_word_count,Target1_token_count,Target2_word_count,Target2_token_count
gym__name_li__obj_key__distance_phrase__object_first,close_far_matched_scenes,1.1,gym__name_li__obj_key,gym__name_li__obj_key__object_first,gym__name_li__obj_key__distance_phrase,name_li__obj_key__distance_phrase__object_first,gym,gym,ends,name_li,Li,obj_key,key,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,object_first,True,True,False,False,False,True,False,"In the gym, a short distance separates Li and the key.","In the gym, a long distance separates Li and the key.",The key is close to Li.,The key is far from Li.,11,13,11,13,6,7,6,7
gym__name_li__obj_key__distance_phrase__person_first,close_far_matched_scenes,1.1,gym__name_li__obj_key,gym__name_li__obj_key__person_first,gym__name_li__obj_key__distance_phrase,name_li__obj_key__distance_phrase__person_first,gym,gym,ends,name_li,Li,obj_key,key,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,person_first,False,True,False,False,False,True,False,"In the gym, a short distance separates Li and the key.","In the gym, a long distance separates Li and the key.",Li is close to the key.,Li is far from the key.,11,13,11,13,6,7,6,7
gym__name_li__obj_key__distance_phrase_object_first__object_first,close_far_matched_scenes,1.1,gym__name_li__obj_key,gym__name_li__obj_key__object_first,gym__name_li__obj_key__distance_phrase_object_first,name_li__obj_key__distance_phrase_object_first__object_first,gym,gym,ends,name_li,Li,obj_key,key,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,object_first,False,True,False,False,False,True,False,"In the gym, a short distance separates the key and Li.","In the gym, a long distance separates the key and Li.",The key is close to Li.,The key is far from Li.,11,13,11,13,6,7,6,7
gym__name_li__obj_key__distance_phrase_object_first__person_first,close_far_matched_scenes,1.1,gym__name_li__obj_key,gym__name_li__obj_key__person_first,gym__name_li__obj_key__distance_phrase_object_first,name_li__obj_key__distance_phrase_object_first__person_first,gym,gym,ends,name_li,Li,obj_key,key,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,person_first,True,True,False,False,False,True,False,"In the gym, a short distance separates the key and Li.","In the gym, a long distance separates the key and Li.",Li is close to the key.,Li is far from the key.,11,13,11,13,6,7,6,7
gym__name_li__obj_key__endpoint_placement__object_first,close_far_matched_scenes,1.1,gym__name_li__obj_key,gym__name_li__obj_key__object_first,gym__name_li__obj_key__endpoint_placement,name_li__obj_key__endpoint_placement__object_first,gym,gym,ends,name_li,Li,obj_key,key,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,object_first,True,True,True,True,False,False,False,"In the gym, Li stands at one end. The key rests at Li's feet.","In the gym, Li stands at one end. The key rests at the other end.",The key is close to Li.,The key is far from Li.,15,18,15,18,6,7,6,7
gym__name_li__obj_key__endpoint_placement__person_first,close_far_matched_scenes,1.1,gym__name_li__obj_key,gym__name_li__obj_key__person_first,gym__name_li__obj_key__endpoint_placement,name_li__obj_key__endpoint_placement__person_first,gym,gym,ends,name_li,Li,obj_key,key,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,person_first,False,True,True,True,False,False,False,"In the gym, Li stands at one end. The key rests at Li's feet.","In the gym, Li stands at one end. The key rests at the other end.",Li is close to the key.,Li is far from the key.,15,18,15,18,6,7,6,7
gym__name_li__obj_box__direct_label__object_first,close_far_matched_scenes,1.1,gym__name_li__obj_box,gym__name_li__obj_box__object_first,gym__name_li__obj_box__direct_label,name_li__obj_box__direct_label__object_first,gym,gym,ends,name_li,Li,obj_box,box,direct_label,explicit_relation,locative_object_subject,object_first,object_first,False,True,False,False,True,False,True,"In the gym, the box is close to Li.","In the gym, the box is far from Li.",The box is close to Li.,The box is far from Li.,9,11,9,11,6,7,6,7
gym__name_li__obj_box__direct_label__person_first,close_far_matched_scenes,1.1,gym__name_li__obj_box,gym__name_li__obj_box__person_first,gym__name_li__obj_box__direct_label,name_li__obj_box__direct_label__person_first,gym,gym,ends,name_li,Li,obj_box,box,direct_label,explicit_relation,locative_object_subject,object_first,person_first,True,True,False,False,True,False,False,"In the gym, the box is close to Li.","In the gym, the box is far from Li.",Li is close to the box.,Li is far from the box.,9,11,9,11,6,7,6,7
gym__name_li__obj_box__distance_phrase__object_first,close_far_matched_scenes,1.1,gym__name_li__obj_box,gym__name_li__obj_box__object_first,gym__name_li__obj_box__distance_phrase,name_li__obj_box__distance_phrase__object_first,gym,gym,ends,name_li,Li,obj_box,box,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,object_first,True,True,False,False,False,True,False,"In the gym, a short distance separates Li and the box.","In the gym, a long distance separates Li and the box.",The box is close to Li.,The box is far from Li.,11,13,11,13,6,7,6,7
gym__name_li__obj_box__distance_phrase__person_first,close_far_matched_scenes,1.1,gym__name_li__obj_box,gym__name_li__obj_box__person_first,gym__name_li__obj_box__distance_phrase,name_li__obj_box__distance_phrase__person_first,gym,gym,ends,name_li,Li,obj_box,box,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,person_first,False,True,False,False,False,True,False,"In the gym, a short distance separates Li and the box.","In the gym, a long distance separates Li and the box.",Li is close to the box.,Li is far from the box.,11,13,11,13,6,7,6,7
gym__name_li__obj_box__distance_phrase_object_first__object_first,close_far_matched_scenes,1.1,gym__name_li__obj_box,gym__name_li__obj_box__object_first,gym__name_li__obj_box__distance_phrase_object_first,name_li__obj_box__distance_phrase_object_first__object_first,gym,gym,ends,name_li,Li,obj_box,box,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,object_first,False,True,False,False,False,True,False,"In the gym, a short distance separates the box and Li.","In the gym, a long distance separates the box and Li.",The box is close to Li.,The box is far from Li.,11,13,11,13,6,7,6,7
gym__name_li__obj_box__distance_phrase_object_first__person_first,close_far_matched_scenes,1.1,gym__name_li__obj_box,gym__name_li__obj_box__person_first,gym__name_li__obj_box__distance_phrase_object_first,name_li__obj_box__distance_phrase_object_first__person_first,gym,gym,ends,name_li,Li,obj_box,box,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,person_first,True,True,False,False,False,True,False,"In the gym, a short distance separates the box and Li.","In the gym, a long distance separates the box and Li.",Li is close to the box.,Li is far from the box.,11,13,11,13,6,7,6,7
gym__name_li__obj_box__endpoint_placement__object_first,close_far_matched_scenes,1.1,gym__name_li__obj_box,gym__name_li__obj_box__object_first,gym__name_li__obj_box__endpoint_placement,name_li__obj_box__endpoint_placement__object_first,gym,gym,ends,name_li,Li,obj_box,box,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,object_first,True,True,True,True,False,False,False,"In the gym, Li stands at one end. The box rests at Li's feet.","In the gym, Li stands at one end. The box rests at the other end.",The box is close to Li.,The box is far from Li.,15,18,15,18,6,7,6,7
gym__name_li__obj_box__endpoint_placement__person_first,close_far_matched_scenes,1.1,gym__name_li__obj_box,gym__name_li__obj_box__person_first,gym__name_li__obj_box__endpoint_placement,name_li__obj_box__endpoint_placement__person_first,gym,gym,ends,name_li,Li,obj_box,box,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,person_first,False,True,True,True,False,False,False,"In the gym, Li stands at one end. The box rests at Li's feet.","In the gym, Li stands at one end. The box rests at the other end.",Li is close to the box.,Li is far from the box.,15,18,15,18,6,7,6,7
gym__name_omar__obj_ball__direct_label__object_first,close_far_matched_scenes,1.1,gym__name_omar__obj_ball,gym__name_omar__obj_ball__object_first,gym__name_omar__obj_ball__direct_label,name_omar__obj_ball__direct_label__object_first,gym,gym,ends,name_omar,Omar,obj_ball,ball,direct_label,explicit_relation,locative_object_subject,object_first,object_first,False,True,False,False,True,False,True,"In the gym, the ball is close to Omar.","In the gym, the ball is far from Omar.",The ball is close to Omar.,The ball is far from Omar.,9,11,9,11,6,7,6,7
gym__name_omar__obj_ball__direct_label__person_first,close_far_matched_scenes,1.1,gym__name_omar__obj_ball,gym__name_omar__obj_ball__person_first,gym__name_omar__obj_ball__direct_label,name_omar__obj_ball__direct_label__person_first,gym,gym,ends,name_omar,Omar,obj_ball,ball,direct_label,explicit_relation,locative_object_subject,object_first,person_first,True,True,False,False,True,False,False,"In the gym, the ball is close to Omar.","In the gym, the ball is far from Omar.",Omar is close to the ball.,Omar is far from the ball.,9,11,9,11,6,8,6,8
gym__name_omar__obj_ball__distance_phrase__object_first,close_far_matched_scenes,1.1,gym__name_omar__obj_ball,gym__name_omar__obj_ball__object_first,gym__name_omar__obj_ball__distance_phrase,name_omar__obj_ball__distance_phrase__object_first,gym,gym,ends,name_omar,Omar,obj_ball,ball,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,object_first,True,True,False,False,False,True,False,"In the gym, a short distance separates Omar and the ball.","In the gym, a long distance separates Omar and the ball.",The ball is close to Omar.,The ball is far from Omar.,11,13,11,13,6,7,6,7
gym__name_omar__obj_ball__distance_phrase__person_first,close_far_matched_scenes,1.1,gym__name_omar__obj_ball,gym__name_omar__obj_ball__person_first,gym__name_omar__obj_ball__distance_phrase,name_omar__obj_ball__distance_phrase__person_first,gym,gym,ends,name_omar,Omar,obj_ball,ball,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,person_first,False,True,False,False,False,True,False,"In the gym, a short distance separates Omar and the ball.","In the gym, a long distance separates Omar and the ball.",Omar is close to the ball.,Omar is far from the ball.,11,13,11,13,6,8,6,8
gym__name_omar__obj_ball__distance_phrase_object_first__object_first,close_far_matched_scenes,1.1,gym__name_omar__obj_ball,gym__name_omar__obj_ball__object_first,gym__name_omar__obj_ball__distance_phrase_object_first,name_omar__obj_ball__distance_phrase_object_first__object_first,gym,gym,ends,name_omar,Omar,obj_ball,ball,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,object_first,False,True,False,False,False,True,False,"In the gym, a short distance separates the ball and Omar.","In the gym, a long distance separates the ball and Omar.",The ball is close to Omar.,The ball is far from Omar.,11,13,11,13,6,7,6,7
gym__name_omar__obj_ball__distance_phrase_object_first__person_first,close_far_matched_scenes,1.1,gym__name_omar__obj_ball,gym__name_omar__obj_ball__person_first,gym__name_omar__obj_ball__distance_phrase_object_first,name_omar__obj_ball__distance_phrase_object_first__person_first,gym,gym,ends,name_omar,Omar,obj_ball,ball,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,person_first,True,True,False,False,False,True,False,"In the gym, a short distance separates the ball and Omar.","In the gym, a long distance separates the ball and Omar.",Omar is close to the ball.,Omar is far from the ball.,11,13,11,13,6,8,6,8
gym__name_omar__obj_ball__endpoint_placement__object_first,close_far_matched_scenes,1.1,gym__name_omar__obj_ball,gym__name_omar__obj_ball__object_first,gym__name_omar__obj_ball__endpoint_placement,name_omar__obj_ball__endpoint_placement__object_first,gym,gym,ends,name_omar,Omar,obj_ball,ball,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,object_first,True,True,True,True,False,False,False,"In the gym, Omar stands at one end. The ball rests at Omar's feet.","In the gym, Omar stands at one end. The ball rests at the other end.",The ball is close to Omar.,The ball is far from Omar.,15,18,15,18,6,7,6,7
gym__name_omar__obj_ball__endpoint_placement__person_first,close_far_matched_scenes,1.1,gym__name_omar__obj_ball,gym__name_omar__obj_ball__person_first,gym__name_omar__obj_ball__endpoint_placement,name_omar__obj_ball__endpoint_placement__person_first,gym,gym,ends,name_omar,Omar,obj_ball,ball,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,person_first,False,True,True,True,False,False,False,"In the gym, Omar stands at one end. The ball rests at Omar's feet.","In the gym, Omar stands at one end. The ball rests at the other end.",Omar is close to the ball.,Omar is far from the ball.,15,18,15,18,6,8,6,8
gym__name_omar__obj_bag__direct_label__object_first,close_far_matched_scenes,1.1,gym__name_omar__obj_bag,gym__name_omar__obj_bag__object_first,gym__name_omar__obj_bag__direct_label,name_omar__obj_bag__direct_label__object_first,gym,gym,ends,name_omar,Omar,obj_bag,bag,direct_label,explicit_relation,locative_object_subject,object_first,object_first,False,True,False,False,True,False,True,"In the gym, the bag is close to Omar.","In the gym, the bag is far from Omar.",The bag is close to Omar.,The bag is far from Omar.,9,11,9,11,6,7,6,7
gym__name_omar__obj_bag__direct_label__person_first,close_far_matched_scenes,1.1,gym__name_omar__obj_bag,gym__name_omar__obj_bag__person_first,gym__name_omar__obj_bag__direct_label,name_omar__obj_bag__direct_label__person_first,gym,gym,ends,name_omar,Omar,obj_bag,bag,direct_label,explicit_relation,locative_object_subject,object_first,person_first,True,True,False,False,True,False,False,"In the gym, the bag is close to Omar.","In the gym, the bag is far from Omar.",Omar is close to the bag.,Omar is far from the bag.,9,11,9,11,6,8,6,8
