probe_id,probe_version,probe_type,matched_group_id,condition_id,length_match_id,template_id,length_band,evidence_type,outcome,correct_target,name_id,name,object_id,object,numeric_case_id,unit,unit_id,unit_notation,unit_match_id,initial_distance,final_distance,signed_distance_change,movement_distance,object_stationary,passes_object,reference_order_id,wording_id,Context,Target1,Target2,Target3,Context_word_count,Context_char_count,Context_token_count,Target1_word_count,Target1_char_count,Target1_token_count,Target1_conditional_token_count,Target2_word_count,Target2_char_count,Target2_token_count,Target2_conditional_token_count,Target3_word_count,Target3_char_count,Target3_token_count,Target3_conditional_token_count,probe_row_index
name_0__obj_cone__num_10__movement_description__closer__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_10__expanded,movement_description,name_0__obj_cone__num_10__movement_description__closer,movement_expanded,expanded,directed_movement_inference,closer,Target1,name_0,Maya,obj_cone,cone,num_10,metres,unit_metres,word,name_0__obj_cone__num_10__movement_description__closer__expanded,56,48,-8,8,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 56 metres from a cone that remained stationary. From that starting position, Maya walked 8 metres directly toward the cone.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,23,143,27,9,43,11,10,9,46,11,10,12,57,14,13,193
name_0__obj_cone__num_10__movement_description__farther__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_10__expanded,movement_description,name_0__obj_cone__num_10__movement_description__farther,movement_expanded,expanded,directed_movement_inference,farther,Target2,name_0,Maya,obj_cone,cone,num_10,metres,unit_metres,word,name_0__obj_cone__num_10__movement_description__farther__expanded,56,64,8,8,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 56 metres from a cone that remained stationary. From that starting position, Maya walked 8 metres directly away from the cone.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,24,146,28,9,43,11,10,9,46,11,10,12,57,14,13,194
name_0__obj_cone__num_10__orientation_control__unchanged__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_10__compact,orientation_control,name_0__obj_cone__num_10__orientation_control__unchanged,orientation_compact,compact,rotation_without_translation_inference,unchanged,Target3,name_0,Maya,obj_cone,cone,num_10,metres,unit_metres,word,name_0__obj_cone__num_10__orientation_control__unchanged__compact,56,56,0,0,True,False,person_relative_to_object,closer_farther_same_distance,"Maya, 56 metres from a stationary cone, turned around in place.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,11,63,15,9,43,11,10,9,46,11,10,12,57,14,13,195
name_0__obj_cone__num_10__orientation_control__unchanged,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_10,orientation_control,name_0__obj_cone__num_10__orientation_control__unchanged,orientation_standard,standard,rotation_without_translation_inference,unchanged,Target3,name_0,Maya,obj_cone,cone,num_10,metres,unit_metres,word,name_0__obj_cone__num_10__orientation_control__unchanged,56,56,0,0,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 56 metres from a stationary cone. Maya turned around without changing position.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,14,88,17,9,43,11,10,9,46,11,10,12,57,14,13,196
name_0__obj_cone__num_10__orientation_control__unchanged__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_10__expanded,orientation_control,name_0__obj_cone__num_10__orientation_control__unchanged,orientation_expanded,expanded,rotation_without_translation_inference,unchanged,Target3,name_0,Maya,obj_cone,cone,num_10,metres,unit_metres,word,name_0__obj_cone__num_10__orientation_control__unchanged__expanded,56,56,0,0,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 56 metres from a cone that remained stationary. Maya then turned to face the opposite direction, keeping both feet in the same place.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,26,153,30,9,43,11,10,9,46,11,10,12,57,14,13,197
name_0__obj_cone__num_11__explicit_distance__closer__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__compact,explicit_distance,name_0__obj_cone__num_11__explicit_distance__closer,distance_compact,compact,explicit_distance_comparison,closer,Target1,name_0,Maya,obj_cone,cone,num_11,metres,unit_metres,word,name_0__obj_cone__num_11__explicit_distance__closer__compact,32,9,-23,23,True,False,person_relative_to_object,closer_farther_same_distance,"Maya's distance from the stationary cone: initially 32 metres, now 9 metres.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,13,76,17,9,43,11,10,9,46,11,10,12,57,14,13,198
name_0__obj_cone__num_11__explicit_distance__farther__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__compact,explicit_distance,name_0__obj_cone__num_11__explicit_distance__farther,distance_compact,compact,explicit_distance_comparison,farther,Target2,name_0,Maya,obj_cone,cone,num_11,metres,unit_metres,word,name_0__obj_cone__num_11__explicit_distance__farther__compact,32,55,23,23,True,False,person_relative_to_object,closer_farther_same_distance,"Maya's distance from the stationary cone: initially 32 metres, now 55 metres.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,13,77,17,9,43,11,10,9,46,11,10,12,57,14,13,199
name_0__obj_cone__num_11__explicit_distance__unchanged__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__compact,explicit_distance,name_0__obj_cone__num_11__explicit_distance__unchanged,distance_compact,compact,explicit_distance_comparison,unchanged,Target3,name_0,Maya,obj_cone,cone,num_11,metres,unit_metres,word,name_0__obj_cone__num_11__explicit_distance__unchanged__compact,32,32,0,0,True,False,person_relative_to_object,closer_farther_same_distance,"Maya's distance from the stationary cone: initially 32 metres, now 32 metres.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,13,77,17,9,43,11,10,9,46,11,10,12,57,14,13,200
name_0__obj_cone__num_11__explicit_distance__closer,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11,explicit_distance,name_0__obj_cone__num_11__explicit_distance__closer,distance_standard,standard,explicit_distance_comparison,closer,Target1,name_0,Maya,obj_cone,cone,num_11,metres,unit_metres,word,name_0__obj_cone__num_11__explicit_distance__closer,32,9,-23,23,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 32 metres from a stationary cone. Maya is now 9 metres from the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,16,78,19,9,43,11,10,9,46,11,10,12,57,14,13,201
name_0__obj_cone__num_11__explicit_distance__farther,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11,explicit_distance,name_0__obj_cone__num_11__explicit_distance__farther,distance_standard,standard,explicit_distance_comparison,farther,Target2,name_0,Maya,obj_cone,cone,num_11,metres,unit_metres,word,name_0__obj_cone__num_11__explicit_distance__farther,32,55,23,23,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 32 metres from a stationary cone. Maya is now 55 metres from the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,16,79,19,9,43,11,10,9,46,11,10,12,57,14,13,202
name_0__obj_cone__num_11__explicit_distance__unchanged,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11,explicit_distance,name_0__obj_cone__num_11__explicit_distance__unchanged,distance_standard,standard,explicit_distance_comparison,unchanged,Target3,name_0,Maya,obj_cone,cone,num_11,metres,unit_metres,word,name_0__obj_cone__num_11__explicit_distance__unchanged,32,32,0,0,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 32 metres from a stationary cone. Maya is now 32 metres from the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,16,79,19,9,43,11,10,9,46,11,10,12,57,14,13,203
name_0__obj_cone__num_11__explicit_distance__closer__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__expanded,explicit_distance,name_0__obj_cone__num_11__explicit_distance__closer,distance_expanded,expanded,explicit_distance_comparison,closer,Target1,name_0,Maya,obj_cone,cone,num_11,metres,unit_metres,word,name_0__obj_cone__num_11__explicit_distance__closer__expanded,32,9,-23,23,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 32 metres from a cone that remained stationary. The distance between Maya and that cone is now 9 metres.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,22,124,25,9,43,11,10,9,46,11,10,12,57,14,13,204
name_0__obj_cone__num_11__explicit_distance__farther__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__expanded,explicit_distance,name_0__obj_cone__num_11__explicit_distance__farther,distance_expanded,expanded,explicit_distance_comparison,farther,Target2,name_0,Maya,obj_cone,cone,num_11,metres,unit_metres,word,name_0__obj_cone__num_11__explicit_distance__farther__expanded,32,55,23,23,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 32 metres from a cone that remained stationary. The distance between Maya and that cone is now 55 metres.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,22,125,25,9,43,11,10,9,46,11,10,12,57,14,13,205
name_0__obj_cone__num_11__explicit_distance__unchanged__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__expanded,explicit_distance,name_0__obj_cone__num_11__explicit_distance__unchanged,distance_expanded,expanded,explicit_distance_comparison,unchanged,Target3,name_0,Maya,obj_cone,cone,num_11,metres,unit_metres,word,name_0__obj_cone__num_11__explicit_distance__unchanged__expanded,32,32,0,0,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 32 metres from a cone that remained stationary. The distance between Maya and that cone is now 32 metres.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,22,125,25,9,43,11,10,9,46,11,10,12,57,14,13,206
name_0__obj_cone__num_11__movement_description__closer__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__compact,movement_description,name_0__obj_cone__num_11__movement_description__closer,movement_compact,compact,directed_movement_inference,closer,Target1,name_0,Maya,obj_cone,cone,num_11,metres,unit_metres,word,name_0__obj_cone__num_11__movement_description__closer__compact,32,9,-23,23,True,False,person_relative_to_object,closer_farther_same_distance,"Starting 32 metres from a stationary cone, Maya walked 23 metres directly toward it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,14,84,16,9,43,11,10,9,46,11,10,12,57,14,13,207
name_0__obj_cone__num_11__movement_description__farther__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11__compact,movement_description,name_0__obj_cone__num_11__movement_description__farther,movement_compact,compact,directed_movement_inference,farther,Target2,name_0,Maya,obj_cone,cone,num_11,metres,unit_metres,word,name_0__obj_cone__num_11__movement_description__farther__compact,32,55,23,23,True,False,person_relative_to_object,closer_farther_same_distance,"Starting 32 metres from a stationary cone, Maya walked 23 metres directly away from it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,15,87,17,9,43,11,10,9,46,11,10,12,57,14,13,208
name_0__obj_cone__num_11__movement_description__closer,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_11,movement_description,name_0__obj_cone__num_11__movement_description__closer,movement_standard,standard,directed_movement_inference,closer,Target1,name_0,Maya,obj_cone,cone,num_11,metres,unit_metres,word,name_0__obj_cone__num_11__movement_description__closer,32,9,-23,23,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 32 metres from a stationary cone. Maya walked 23 metres directly toward the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,16,90,19,9,43,11,10,9,46,11,10,12,57,14,13,209
