matched_group_id,scenario_id,scenario_family,setting_id,setting,entity_type,name_id,name,object_id,object,anchor_object_id,anchor_object,Domain,ConceptA,ConceptB,Target1,Target2,reference_order_id,target_negation_pattern_id,distance_standard_id,probe_id,probe_version,probe_type,original_baseline_probe_id,context_form_id,reference_form_id,condition_id,body_comparison_available,body_reference_type,body_reference,evidence_type,ContextType,ContextDiff,TargetDiff,prefix_text,close_location_sentence,far_location_sentence,Context1,Context2,correct_target_for_context1,correct_target_for_context2,close_evidence_type,far_evidence_type,Context1_word_count,Context1_char_count,Context2_word_count,Context2_char_count,Target1_word_count,Target1_char_count,Target2_word_count,Target2_char_count,probe_row_index
person_field__name_2__obj_ball,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_ball,ball,,,spatial-relations,close,far,The ball is close to Li.,The ball is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_2__obj_ball__person_direct__compact,1.0,close_far_context_and_body_reference,person_field__name_2__obj_ball__baseline,compact,person_direct,person_direct__compact,True,,,proximity_word,mixed,location phrase contrast,concept swap,,The ball rests immediately beside Li.,The entire length of a large playing field separates the ball from Li.,The ball rests immediately beside Li.,The entire length of a large playing field separates the ball from Li.,Target1,Target2,proximity_word,physical_arrangement,6,37,13,70,6,24,6,24,99
person_field__name_2__obj_ball,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_ball,ball,,,spatial-relations,close,far,The ball is close to Li.,The ball is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_2__obj_ball__person_direct__setting,1.0,close_far_context_and_body_reference,person_field__name_2__obj_ball__baseline,setting,person_direct,person_direct__setting,True,,,proximity_word,mixed,location phrase contrast,concept swap,Li stands on a playing field.,The ball rests immediately beside Li.,The entire length of a large playing field separates the ball from Li.,Li stands on a playing field. The ball rests immediately beside Li.,Li stands on a playing field. The entire length of a large playing field separates the ball from Li.,Target1,Target2,proximity_word,physical_arrangement,12,67,19,100,6,24,6,24,100
person_field__name_2__obj_ball,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_ball,ball,,,spatial-relations,close,far,The ball is close to Li.,The ball is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_2__obj_ball__person_direct__endpoint,1.0,close_far_context_and_body_reference,person_field__name_2__obj_ball__baseline,endpoint,person_direct,person_direct__endpoint,True,,,proximity_word,mixed,location phrase contrast,concept swap,Li stands at one end of a large playing field.,The ball rests immediately beside Li.,The entire length of a large playing field separates the ball from Li.,Li stands at one end of a large playing field. The ball rests immediately beside Li.,Li stands at one end of a large playing field. The entire length of a large playing field separates the ball from Li.,Target1,Target2,proximity_word,physical_arrangement,16,84,23,117,6,24,6,24,101
person_field__name_2__obj_cone,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_cone,cone,,,spatial-relations,close,far,The cone is close to Li.,The cone is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_2__obj_cone__placement__compact,1.0,close_far_context_and_body_reference,person_field__name_2__obj_cone__baseline,compact,placement,placement__compact,True,body_part,feet,physical_arrangement,indirect,location phrase contrast,concept swap,,The cone rests immediately beside Li's feet.,The entire length of a large playing field separates the cone from Li.,The cone rests immediately beside Li's feet.,The entire length of a large playing field separates the cone from Li.,Target1,Target2,physical_arrangement,physical_arrangement,8,44,13,70,6,24,6,24,102
person_field__name_2__obj_cone,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_cone,cone,,,spatial-relations,close,far,The cone is close to Li.,The cone is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_2__obj_cone__placement__setting,1.0,close_far_context_and_body_reference,person_field__name_2__obj_cone__baseline,setting,placement,placement__setting,True,body_part,feet,physical_arrangement,indirect,location phrase contrast,concept swap,Li stands on a playing field.,The cone rests immediately beside Li's feet.,The entire length of a large playing field separates the cone from Li.,Li stands on a playing field. The cone rests immediately beside Li's feet.,Li stands on a playing field. The entire length of a large playing field separates the cone from Li.,Target1,Target2,physical_arrangement,physical_arrangement,14,74,19,100,6,24,6,24,103
person_field__name_2__obj_cone,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_cone,cone,,,spatial-relations,close,far,The cone is close to Li.,The cone is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_2__obj_cone__placement__endpoint,1.0,close_far_context_and_body_reference,person_field__name_2__obj_cone__baseline,endpoint,placement,placement__endpoint,True,body_part,feet,physical_arrangement,indirect,location phrase contrast,concept swap,Li stands at one end of a large playing field.,The cone rests immediately beside Li's feet.,The entire length of a large playing field separates the cone from Li.,Li stands at one end of a large playing field. The cone rests immediately beside Li's feet.,Li stands at one end of a large playing field. The entire length of a large playing field separates the cone from Li.,Target1,Target2,physical_arrangement,physical_arrangement,18,91,23,117,6,24,6,24,104
person_field__name_2__obj_cone,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_cone,cone,,,spatial-relations,close,far,The cone is close to Li.,The cone is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_2__obj_cone__person_direct__compact,1.0,close_far_context_and_body_reference,person_field__name_2__obj_cone__baseline,compact,person_direct,person_direct__compact,True,,,proximity_word,mixed,location phrase contrast,concept swap,,The cone rests immediately beside Li.,The entire length of a large playing field separates the cone from Li.,The cone rests immediately beside Li.,The entire length of a large playing field separates the cone from Li.,Target1,Target2,proximity_word,physical_arrangement,6,37,13,70,6,24,6,24,105
person_field__name_2__obj_cone,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_cone,cone,,,spatial-relations,close,far,The cone is close to Li.,The cone is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_2__obj_cone__person_direct__setting,1.0,close_far_context_and_body_reference,person_field__name_2__obj_cone__baseline,setting,person_direct,person_direct__setting,True,,,proximity_word,mixed,location phrase contrast,concept swap,Li stands on a playing field.,The cone rests immediately beside Li.,The entire length of a large playing field separates the cone from Li.,Li stands on a playing field. The cone rests immediately beside Li.,Li stands on a playing field. The entire length of a large playing field separates the cone from Li.,Target1,Target2,proximity_word,physical_arrangement,12,67,19,100,6,24,6,24,106
person_field__name_2__obj_cone,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_cone,cone,,,spatial-relations,close,far,The cone is close to Li.,The cone is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_2__obj_cone__person_direct__endpoint,1.0,close_far_context_and_body_reference,person_field__name_2__obj_cone__baseline,endpoint,person_direct,person_direct__endpoint,True,,,proximity_word,mixed,location phrase contrast,concept swap,Li stands at one end of a large playing field.,The cone rests immediately beside Li.,The entire length of a large playing field separates the cone from Li.,Li stands at one end of a large playing field. The cone rests immediately beside Li.,Li stands at one end of a large playing field. The entire length of a large playing field separates the cone from Li.,Target1,Target2,proximity_word,physical_arrangement,16,84,23,117,6,24,6,24,107
person_field__name_3__obj_ball,person_field,endpoints,person_field,large playing field,person_object,name_3,Omar,obj_ball,ball,,,spatial-relations,close,far,The ball is close to Omar.,The ball is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_3__obj_ball__placement__compact,1.0,close_far_context_and_body_reference,person_field__name_3__obj_ball__baseline,compact,placement,placement__compact,True,body_part,feet,physical_arrangement,indirect,location phrase contrast,concept swap,,The ball rests immediately beside Omar's feet.,The entire length of a large playing field separates the ball from Omar.,The ball rests immediately beside Omar's feet.,The entire length of a large playing field separates the ball from Omar.,Target1,Target2,physical_arrangement,physical_arrangement,8,46,13,72,6,26,6,26,108
person_field__name_3__obj_ball,person_field,endpoints,person_field,large playing field,person_object,name_3,Omar,obj_ball,ball,,,spatial-relations,close,far,The ball is close to Omar.,The ball is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_3__obj_ball__placement__setting,1.0,close_far_context_and_body_reference,person_field__name_3__obj_ball__baseline,setting,placement,placement__setting,True,body_part,feet,physical_arrangement,indirect,location phrase contrast,concept swap,Omar stands on a playing field.,The ball rests immediately beside Omar's feet.,The entire length of a large playing field separates the ball from Omar.,Omar stands on a playing field. The ball rests immediately beside Omar's feet.,Omar stands on a playing field. The entire length of a large playing field separates the ball from Omar.,Target1,Target2,physical_arrangement,physical_arrangement,14,78,19,104,6,26,6,26,109
