probe_id,probe_version,event_family,event_subtype,outcome,correct_target,numeric_information,context_entity_order,name_id,name,object_id,object,numeric_case_id,unit_id,unit,initial_distance,final_distance,distance_change,distance_change_magnitude,movement_difference,person_before,person_after,object_before,object_after,person_movement,object_movement,both_entities_move,same_movement_direction,passes_other_entity,Context,Context_word_count,target_closer,target_farther,target_unchanged
name_0__obj_bicycle__num_11__unit_inches__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the bicycle as before.,specific,person_first,name_0,Maya,obj_bicycle,bicycle,num_11,unit_inches,inches,32,32,0,0,0,0,24,32,56,24,24,True,True,False,"Maya began 32 inches to the left of the bicycle. Maya moved 24 inches right, and the bicycle moved 24 inches right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__non_numeric__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the bicycle than before.,absent,object_first,name_0,Maya,obj_bicycle,bicycle,,,,,,,,,,,,,,,True,True,False,"The bicycle began to the right of Maya. Both moved right, but Maya covered more ground without reaching the bicycle.",20,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__non_numeric__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Maya is now farther from the bicycle than before.,absent,object_first,name_0,Maya,obj_bicycle,bicycle,,,,,,,,,,,,,,,True,True,False,"The bicycle began to the right of Maya. Both moved right, but the bicycle covered more ground than Maya.",19,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__non_numeric__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the bicycle as before.,absent,object_first,name_0,Maya,obj_bicycle,bicycle,,,,,,,,,,,,,,,True,True,False,The bicycle began to the right of Maya. Both moved right by equal distances.,14,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_00__unit_metres__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the bicycle than before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_00,unit_metres,metres,18,13,-5,5,5,0,6,18,19,6,1,True,True,False,"The bicycle began 18 metres to the right of Maya. The bicycle moved 1 metre right, and Maya moved 6 metres right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_00__unit_metres__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Maya is now farther from the bicycle than before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_00,unit_metres,metres,18,23,5,5,5,0,1,18,24,1,6,True,True,False,"The bicycle began 18 metres to the right of Maya. The bicycle moved 6 metres right, and Maya moved 1 metre right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_00__unit_metres__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the bicycle as before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_00,unit_metres,metres,18,18,0,0,0,0,6,18,24,6,6,True,True,False,"The bicycle began 18 metres to the right of Maya. The bicycle moved 6 metres right, and Maya moved 6 metres right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_00__unit_ft__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the bicycle than before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_00,unit_ft,feet,18,13,-5,5,5,0,6,18,19,6,1,True,True,False,"The bicycle began 18 ft to the right of Maya. The bicycle moved 1 ft right, and Maya moved 6 ft right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_00__unit_ft__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Maya is now farther from the bicycle than before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_00,unit_ft,feet,18,23,5,5,5,0,1,18,24,1,6,True,True,False,"The bicycle began 18 ft to the right of Maya. The bicycle moved 6 ft right, and Maya moved 1 ft right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_00__unit_ft__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the bicycle as before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_00,unit_ft,feet,18,18,0,0,0,0,6,18,24,6,6,True,True,False,"The bicycle began 18 ft to the right of Maya. The bicycle moved 6 ft right, and Maya moved 6 ft right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_00__unit_inches__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the bicycle than before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_00,unit_inches,inches,18,13,-5,5,5,0,6,18,19,6,1,True,True,False,"The bicycle began 18 inches to the right of Maya. The bicycle moved 1 inch right, and Maya moved 6 inches right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_00__unit_inches__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Maya is now farther from the bicycle than before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_00,unit_inches,inches,18,23,5,5,5,0,1,18,24,1,6,True,True,False,"The bicycle began 18 inches to the right of Maya. The bicycle moved 6 inches right, and Maya moved 1 inch right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_00__unit_inches__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the bicycle as before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_00,unit_inches,inches,18,18,0,0,0,0,6,18,24,6,6,True,True,False,"The bicycle began 18 inches to the right of Maya. The bicycle moved 6 inches right, and Maya moved 6 inches right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_01__unit_metres__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the bicycle than before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_01,unit_metres,metres,85,73,-12,12,12,0,13,85,86,13,1,True,True,False,"The bicycle began 85 metres to the right of Maya. The bicycle moved 1 metre right, and Maya moved 13 metres right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_01__unit_metres__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Maya is now farther from the bicycle than before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_01,unit_metres,metres,85,97,12,12,12,0,1,85,98,1,13,True,True,False,"The bicycle began 85 metres to the right of Maya. The bicycle moved 13 metres right, and Maya moved 1 metre right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_01__unit_metres__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the bicycle as before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_01,unit_metres,metres,85,85,0,0,0,0,13,85,98,13,13,True,True,False,"The bicycle began 85 metres to the right of Maya. The bicycle moved 13 metres right, and Maya moved 13 metres right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_01__unit_ft__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the bicycle than before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_01,unit_ft,feet,85,73,-12,12,12,0,13,85,86,13,1,True,True,False,"The bicycle began 85 ft to the right of Maya. The bicycle moved 1 ft right, and Maya moved 13 ft right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_01__unit_ft__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Maya is now farther from the bicycle than before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_01,unit_ft,feet,85,97,12,12,12,0,1,85,98,1,13,True,True,False,"The bicycle began 85 ft to the right of Maya. The bicycle moved 13 ft right, and Maya moved 1 ft right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_01__unit_ft__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the bicycle as before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_01,unit_ft,feet,85,85,0,0,0,0,13,85,98,13,13,True,True,False,"The bicycle began 85 ft to the right of Maya. The bicycle moved 13 ft right, and Maya moved 13 ft right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_01__unit_inches__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the bicycle than before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_01,unit_inches,inches,85,73,-12,12,12,0,13,85,86,13,1,True,True,False,"The bicycle began 85 inches to the right of Maya. The bicycle moved 1 inch right, and Maya moved 13 inches right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_01__unit_inches__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Maya is now farther from the bicycle than before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_01,unit_inches,inches,85,97,12,12,12,0,1,85,98,1,13,True,True,False,"The bicycle began 85 inches to the right of Maya. The bicycle moved 13 inches right, and Maya moved 1 inch right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_01__unit_inches__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the bicycle as before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_01,unit_inches,inches,85,85,0,0,0,0,13,85,98,13,13,True,True,False,"The bicycle began 85 inches to the right of Maya. The bicycle moved 13 inches right, and Maya moved 13 inches right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
name_0__obj_bicycle__num_02__unit_metres__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the bicycle than before.,specific,object_first,name_0,Maya,obj_bicycle,bicycle,num_02,unit_metres,metres,30,24,-6,6,6,0,7,30,31,7,1,True,True,False,"The bicycle began 30 metres to the right of Maya. The bicycle moved 1 metre right, and Maya moved 7 metres right.",22,Maya is now closer to the bicycle than before.,Maya is now farther from the bicycle than before.,Maya is now at the same distance from the bicycle as before.
