probe_id,probe_type,probe_version,matched_group_id,length_match_id,condition_id,template_id,length_band,evidence_type,numeric_information,trajectory_constraint_id,object_stationary,passes_object,reference_stationarity,no_overshoot_status,interpretation_basis,template_family,name_id,name,object_id,object,outcome,direction,correct_target,Context,Target1,Target2,Context_word_count,Context_char_count,Context_token_count,Target1_word_count,Target1_char_count,Target1_token_count,Target1_conditional_token_count,Target2_word_count,Target2_char_count,Target2_token_count,Target2_conditional_token_count,probe_row_index
non_numeric_v1_1__name_3__obj_bench__compact__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_3__obj_bench__compact,non_numeric_v1_1__name_3__obj_bench__farther,non_numeric_movement,aligned_compact,compact,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_bench,bench,farther,away from,Target2,"Starting some distance from a stationary bench, Omar walked some distance directly away from it without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.,20,127,22,9,44,11,10,9,47,11,10,109
non_numeric_v1_1__name_3__obj_bench__standard__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_3__obj_bench__standard,non_numeric_v1_1__name_3__obj_bench__closer,non_numeric_movement,aligned_standard,standard,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_bench,bench,closer,toward,Target1,Omar was some distance from a stationary bench. Omar walked some distance directly toward the bench without reaching or passing it.,Omar is now closer to the bench than before.,Omar is now farther from the bench than before.,21,131,24,9,44,11,10,9,47,11,10,110
non_numeric_v1_1__name_3__obj_bench__standard__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_3__obj_bench__standard,non_numeric_v1_1__name_3__obj_bench__farther,non_numeric_movement,aligned_standard,standard,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_bench,bench,farther,away from,Target2,Omar was some distance from a stationary bench. Omar walked some distance directly away from the bench without reaching or passing it.,Omar is now closer to the bench than before.,Omar is now farther from the bench than before.,22,134,25,9,44,11,10,9,47,11,10,111
non_numeric_v1_1__name_3__obj_bench__expanded__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_3__obj_bench__expanded,non_numeric_v1_1__name_3__obj_bench__closer,non_numeric_movement,aligned_expanded,expanded,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_bench,bench,closer,toward,Target1,"Initially, Omar was some distance from a bench that remained stationary. From that starting position, Omar walked some distance directly toward the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.,28,185,32,9,44,11,10,9,47,11,10,112
non_numeric_v1_1__name_3__obj_bench__expanded__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_3__obj_bench__expanded,non_numeric_v1_1__name_3__obj_bench__farther,non_numeric_movement,aligned_expanded,expanded,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_bench,bench,farther,away from,Target2,"Initially, Omar was some distance from a bench that remained stationary. From that starting position, Omar walked some distance directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.,29,188,33,9,44,11,10,9,47,11,10,113
non_numeric_v1_1__name_3__obj_mailbox__compact__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_3__obj_mailbox__compact,non_numeric_v1_1__name_3__obj_mailbox__closer,non_numeric_movement,aligned_compact,compact,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_mailbox,mailbox,closer,toward,Target1,"Starting some distance from a stationary mailbox, Omar walked some distance directly toward it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.,19,126,21,9,46,11,10,9,49,11,10,114
non_numeric_v1_1__name_3__obj_mailbox__compact__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_3__obj_mailbox__compact,non_numeric_v1_1__name_3__obj_mailbox__farther,non_numeric_movement,aligned_compact,compact,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_mailbox,mailbox,farther,away from,Target2,"Starting some distance from a stationary mailbox, Omar walked some distance directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.,20,129,22,9,46,11,10,9,49,11,10,115
non_numeric_v1_1__name_3__obj_mailbox__standard__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_3__obj_mailbox__standard,non_numeric_v1_1__name_3__obj_mailbox__closer,non_numeric_movement,aligned_standard,standard,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_mailbox,mailbox,closer,toward,Target1,Omar was some distance from a stationary mailbox. Omar walked some distance directly toward the mailbox without reaching or passing it.,Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.,21,135,24,9,46,11,10,9,49,11,10,116
non_numeric_v1_1__name_3__obj_mailbox__standard__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_3__obj_mailbox__standard,non_numeric_v1_1__name_3__obj_mailbox__farther,non_numeric_movement,aligned_standard,standard,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_mailbox,mailbox,farther,away from,Target2,Omar was some distance from a stationary mailbox. Omar walked some distance directly away from the mailbox without reaching or passing it.,Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.,22,138,25,9,46,11,10,9,49,11,10,117
non_numeric_v1_1__name_3__obj_mailbox__expanded__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_3__obj_mailbox__expanded,non_numeric_v1_1__name_3__obj_mailbox__closer,non_numeric_movement,aligned_expanded,expanded,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_mailbox,mailbox,closer,toward,Target1,"Initially, Omar was some distance from a mailbox that remained stationary. From that starting position, Omar walked some distance directly toward the mailbox without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.,28,189,32,9,46,11,10,9,49,11,10,118
non_numeric_v1_1__name_3__obj_mailbox__expanded__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_3__obj_mailbox__expanded,non_numeric_v1_1__name_3__obj_mailbox__farther,non_numeric_movement,aligned_expanded,expanded,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_3,Omar,obj_mailbox,mailbox,farther,away from,Target2,"Initially, Omar was some distance from a mailbox that remained stationary. From that starting position, Omar walked some distance directly away from the mailbox without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.,29,192,33,9,46,11,10,9,49,11,10,119
non_numeric_v1_2__name_0__obj_cone__minimal_unqualified__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_0__obj_cone__minimal_unqualified,,minimal_unqualified,minimal_unqualified,minimal,directed_movement_inference,absent,not_stated,,,assumed,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_0,Maya,obj_cone,cone,closer,toward,Target1,Maya walked toward the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,5,28,7,9,43,11,10,9,46,11,10,120
non_numeric_v1_2__name_0__obj_cone__minimal_unqualified__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_0__obj_cone__minimal_unqualified,,minimal_unqualified,minimal_unqualified,minimal,directed_movement_inference,absent,not_stated,,,assumed,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_0,Maya,obj_cone,cone,farther,away from,Target2,Maya walked away from the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,6,31,8,9,43,11,10,9,46,11,10,121
non_numeric_v1_2__name_0__obj_cone__minimal_stationary__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_0__obj_cone__minimal_stationary,,minimal_stationary,minimal_stationary,minimal_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_0,Maya,obj_cone,cone,closer,toward,Target1,Maya walked toward the stationary cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,6,39,8,9,43,11,10,9,46,11,10,122
non_numeric_v1_2__name_0__obj_cone__minimal_stationary__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_0__obj_cone__minimal_stationary,,minimal_stationary,minimal_stationary,minimal_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_0,Maya,obj_cone,cone,farther,away from,Target2,Maya walked away from the stationary cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,7,42,9,9,43,11,10,9,46,11,10,123
non_numeric_v1_2__name_0__obj_cone__reference_clause_stationary__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_0__obj_cone__reference_clause_stationary,,reference_clause_stationary,reference_clause_stationary,clause_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Maya walked toward the cone, which remained stationary.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,8,55,11,9,43,11,10,9,46,11,10,124
non_numeric_v1_2__name_0__obj_cone__reference_clause_stationary__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_0__obj_cone__reference_clause_stationary,,reference_clause_stationary,reference_clause_stationary,clause_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_0,Maya,obj_cone,cone,farther,away from,Target2,"Maya walked away from the cone, which remained stationary.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,9,58,12,9,43,11,10,9,46,11,10,125
non_numeric_v1_2__name_0__obj_cone__reference_clause_still__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_0__obj_cone__reference_clause_still,,reference_clause_still,reference_clause_still,clause_still,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Maya walked toward the cone, which remained still.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,8,50,11,9,43,11,10,9,46,11,10,126
non_numeric_v1_2__name_0__obj_cone__reference_clause_still__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_0__obj_cone__reference_clause_still,,reference_clause_still,reference_clause_still,clause_still,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_0,Maya,obj_cone,cone,farther,away from,Target2,"Maya walked away from the cone, which remained still.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,9,53,12,9,43,11,10,9,46,11,10,127
