pair_id,length_band,name_id,object_id,numeric_case_id,unit_id,closer_probe_id,farther_probe_id,Context1,Context2,Target1,Target2
numeric_aligned_v1_1__name_1__obj_flag__standard__num_00__unit_metres,standard,name_1,obj_flag,num_00,unit_metres,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_00__unit_metres,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_00__unit_metres,Jesse was 18 metres from a stationary flag. Jesse walked 5 metres directly toward the flag without reaching or passing it.,Jesse was 18 metres from a stationary flag. Jesse walked 5 metres directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_00__unit_ft,standard,name_1,obj_flag,num_00,unit_ft,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_00__unit_ft,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_00__unit_ft,Jesse was 18 ft from a stationary flag. Jesse walked 5 ft directly toward the flag without reaching or passing it.,Jesse was 18 ft from a stationary flag. Jesse walked 5 ft directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_00__unit_inches,standard,name_1,obj_flag,num_00,unit_inches,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_00__unit_inches,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_00__unit_inches,Jesse was 18 inches from a stationary flag. Jesse walked 5 inches directly toward the flag without reaching or passing it.,Jesse was 18 inches from a stationary flag. Jesse walked 5 inches directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_01__unit_metres,standard,name_1,obj_flag,num_01,unit_metres,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_01__unit_metres,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_01__unit_metres,Jesse was 85 metres from a stationary flag. Jesse walked 12 metres directly toward the flag without reaching or passing it.,Jesse was 85 metres from a stationary flag. Jesse walked 12 metres directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_01__unit_ft,standard,name_1,obj_flag,num_01,unit_ft,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_01__unit_ft,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_01__unit_ft,Jesse was 85 ft from a stationary flag. Jesse walked 12 ft directly toward the flag without reaching or passing it.,Jesse was 85 ft from a stationary flag. Jesse walked 12 ft directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_01__unit_inches,standard,name_1,obj_flag,num_01,unit_inches,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_01__unit_inches,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_01__unit_inches,Jesse was 85 inches from a stationary flag. Jesse walked 12 inches directly toward the flag without reaching or passing it.,Jesse was 85 inches from a stationary flag. Jesse walked 12 inches directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_02__unit_metres,standard,name_1,obj_flag,num_02,unit_metres,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_02__unit_metres,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_02__unit_metres,Jesse was 30 metres from a stationary flag. Jesse walked 6 metres directly toward the flag without reaching or passing it.,Jesse was 30 metres from a stationary flag. Jesse walked 6 metres directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_02__unit_ft,standard,name_1,obj_flag,num_02,unit_ft,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_02__unit_ft,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_02__unit_ft,Jesse was 30 ft from a stationary flag. Jesse walked 6 ft directly toward the flag without reaching or passing it.,Jesse was 30 ft from a stationary flag. Jesse walked 6 ft directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_02__unit_inches,standard,name_1,obj_flag,num_02,unit_inches,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_02__unit_inches,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_02__unit_inches,Jesse was 30 inches from a stationary flag. Jesse walked 6 inches directly toward the flag without reaching or passing it.,Jesse was 30 inches from a stationary flag. Jesse walked 6 inches directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_03__unit_metres,standard,name_1,obj_flag,num_03,unit_metres,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_03__unit_metres,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_03__unit_metres,Jesse was 35 metres from a stationary flag. Jesse walked 4 metres directly toward the flag without reaching or passing it.,Jesse was 35 metres from a stationary flag. Jesse walked 4 metres directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_03__unit_ft,standard,name_1,obj_flag,num_03,unit_ft,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_03__unit_ft,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_03__unit_ft,Jesse was 35 ft from a stationary flag. Jesse walked 4 ft directly toward the flag without reaching or passing it.,Jesse was 35 ft from a stationary flag. Jesse walked 4 ft directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_03__unit_inches,standard,name_1,obj_flag,num_03,unit_inches,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_03__unit_inches,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_03__unit_inches,Jesse was 35 inches from a stationary flag. Jesse walked 4 inches directly toward the flag without reaching or passing it.,Jesse was 35 inches from a stationary flag. Jesse walked 4 inches directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_04__unit_metres,standard,name_1,obj_flag,num_04,unit_metres,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_04__unit_metres,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_04__unit_metres,Jesse was 53 metres from a stationary flag. Jesse walked 32 metres directly toward the flag without reaching or passing it.,Jesse was 53 metres from a stationary flag. Jesse walked 32 metres directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_04__unit_ft,standard,name_1,obj_flag,num_04,unit_ft,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_04__unit_ft,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_04__unit_ft,Jesse was 53 ft from a stationary flag. Jesse walked 32 ft directly toward the flag without reaching or passing it.,Jesse was 53 ft from a stationary flag. Jesse walked 32 ft directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_04__unit_inches,standard,name_1,obj_flag,num_04,unit_inches,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_04__unit_inches,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_04__unit_inches,Jesse was 53 inches from a stationary flag. Jesse walked 32 inches directly toward the flag without reaching or passing it.,Jesse was 53 inches from a stationary flag. Jesse walked 32 inches directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_05__unit_metres,standard,name_1,obj_flag,num_05,unit_metres,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_05__unit_metres,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_05__unit_metres,Jesse was 54 metres from a stationary flag. Jesse walked 32 metres directly toward the flag without reaching or passing it.,Jesse was 54 metres from a stationary flag. Jesse walked 32 metres directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_05__unit_ft,standard,name_1,obj_flag,num_05,unit_ft,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_05__unit_ft,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_05__unit_ft,Jesse was 54 ft from a stationary flag. Jesse walked 32 ft directly toward the flag without reaching or passing it.,Jesse was 54 ft from a stationary flag. Jesse walked 32 ft directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_05__unit_inches,standard,name_1,obj_flag,num_05,unit_inches,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_05__unit_inches,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_05__unit_inches,Jesse was 54 inches from a stationary flag. Jesse walked 32 inches directly toward the flag without reaching or passing it.,Jesse was 54 inches from a stationary flag. Jesse walked 32 inches directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_06__unit_metres,standard,name_1,obj_flag,num_06,unit_metres,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_06__unit_metres,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_06__unit_metres,Jesse was 59 metres from a stationary flag. Jesse walked 10 metres directly toward the flag without reaching or passing it.,Jesse was 59 metres from a stationary flag. Jesse walked 10 metres directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_06__unit_ft,standard,name_1,obj_flag,num_06,unit_ft,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_06__unit_ft,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_06__unit_ft,Jesse was 59 ft from a stationary flag. Jesse walked 10 ft directly toward the flag without reaching or passing it.,Jesse was 59 ft from a stationary flag. Jesse walked 10 ft directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
numeric_aligned_v1_1__name_1__obj_flag__standard__num_06__unit_inches,standard,name_1,obj_flag,num_06,unit_inches,numeric_aligned_v1_1__name_1__obj_flag__standard__closer__num_06__unit_inches,numeric_aligned_v1_1__name_1__obj_flag__standard__farther__num_06__unit_inches,Jesse was 59 inches from a stationary flag. Jesse walked 10 inches directly toward the flag without reaching or passing it.,Jesse was 59 inches from a stationary flag. Jesse walked 10 inches directly away from the flag without reaching or passing it.,Jesse is now closer to the flag than before.,Jesse is now farther from the flag than before.
