probe_id,probe_type,probe_version,matched_group_id,length_match_id,condition_id,template_id,length_band,evidence_type,numeric_information,trajectory_constraint_id,object_stationary,passes_object,reference_stationarity,no_overshoot_status,interpretation_basis,template_family,name_id,name,object_id,object,outcome,direction,correct_target,Context,Target1,Target2,Context_word_count,Context_char_count,Context_token_count,Target1_word_count,Target1_char_count,Target1_token_count,Target1_conditional_token_count,Target2_word_count,Target2_char_count,Target2_token_count,Target2_conditional_token_count,probe_row_index,numeric_case_id,unit_id,initial_distance,movement_distance,final_distance
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_03__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_03__unit_ft,numeric_aligned_v1_1__name_0__obj_cone__closer__num_03__unit_ft,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 35 ft from a cone that remained stationary. From that starting position, Maya walked 4 ft directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,166,32,9,43,11,10,9,46,11,10,154,num_03,unit_ft,35,4,31
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_03__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_03__unit_inches,numeric_aligned_v1_1__name_0__obj_cone__closer__num_03__unit_inches,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 35 inches from a cone that remained stationary. From that starting position, Maya walked 4 inches directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,174,32,9,43,11,10,9,46,11,10,155,num_03,unit_inches,35,4,31
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_04__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_04__unit_metres,numeric_aligned_v1_1__name_0__obj_cone__closer__num_04__unit_metres,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 53 metres from a cone that remained stationary. From that starting position, Maya walked 32 metres directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,175,32,9,43,11,10,9,46,11,10,156,num_04,unit_metres,53,32,21
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_04__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_04__unit_ft,numeric_aligned_v1_1__name_0__obj_cone__closer__num_04__unit_ft,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 53 ft from a cone that remained stationary. From that starting position, Maya walked 32 ft directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,167,32,9,43,11,10,9,46,11,10,157,num_04,unit_ft,53,32,21
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_04__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_04__unit_inches,numeric_aligned_v1_1__name_0__obj_cone__closer__num_04__unit_inches,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 53 inches from a cone that remained stationary. From that starting position, Maya walked 32 inches directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,175,32,9,43,11,10,9,46,11,10,158,num_04,unit_inches,53,32,21
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_05__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_05__unit_metres,numeric_aligned_v1_1__name_0__obj_cone__closer__num_05__unit_metres,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 54 metres from a cone that remained stationary. From that starting position, Maya walked 32 metres directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,175,32,9,43,11,10,9,46,11,10,159,num_05,unit_metres,54,32,22
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_05__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_05__unit_ft,numeric_aligned_v1_1__name_0__obj_cone__closer__num_05__unit_ft,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 54 ft from a cone that remained stationary. From that starting position, Maya walked 32 ft directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,167,32,9,43,11,10,9,46,11,10,160,num_05,unit_ft,54,32,22
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_05__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_05__unit_inches,numeric_aligned_v1_1__name_0__obj_cone__closer__num_05__unit_inches,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 54 inches from a cone that remained stationary. From that starting position, Maya walked 32 inches directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,175,32,9,43,11,10,9,46,11,10,161,num_05,unit_inches,54,32,22
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_06__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_06__unit_metres,numeric_aligned_v1_1__name_0__obj_cone__closer__num_06__unit_metres,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 59 metres from a cone that remained stationary. From that starting position, Maya walked 10 metres directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,175,32,9,43,11,10,9,46,11,10,162,num_06,unit_metres,59,10,49
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_06__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_06__unit_ft,numeric_aligned_v1_1__name_0__obj_cone__closer__num_06__unit_ft,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 59 ft from a cone that remained stationary. From that starting position, Maya walked 10 ft directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,167,32,9,43,11,10,9,46,11,10,163,num_06,unit_ft,59,10,49
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_06__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_06__unit_inches,numeric_aligned_v1_1__name_0__obj_cone__closer__num_06__unit_inches,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 59 inches from a cone that remained stationary. From that starting position, Maya walked 10 inches directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,175,32,9,43,11,10,9,46,11,10,164,num_06,unit_inches,59,10,49
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_07__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_07__unit_metres,numeric_aligned_v1_1__name_0__obj_cone__closer__num_07__unit_metres,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 48 metres from a cone that remained stationary. From that starting position, Maya walked 26 metres directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,175,32,9,43,11,10,9,46,11,10,165,num_07,unit_metres,48,26,22
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_07__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_07__unit_ft,numeric_aligned_v1_1__name_0__obj_cone__closer__num_07__unit_ft,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 48 ft from a cone that remained stationary. From that starting position, Maya walked 26 ft directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,167,32,9,43,11,10,9,46,11,10,166,num_07,unit_ft,48,26,22
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_07__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_07__unit_inches,numeric_aligned_v1_1__name_0__obj_cone__closer__num_07__unit_inches,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 48 inches from a cone that remained stationary. From that starting position, Maya walked 26 inches directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,175,32,9,43,11,10,9,46,11,10,167,num_07,unit_inches,48,26,22
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_08__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_08__unit_metres,numeric_aligned_v1_1__name_0__obj_cone__closer__num_08__unit_metres,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 12 metres from a cone that remained stationary. From that starting position, Maya walked 8 metres directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,174,32,9,43,11,10,9,46,11,10,168,num_08,unit_metres,12,8,4
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_08__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_08__unit_ft,numeric_aligned_v1_1__name_0__obj_cone__closer__num_08__unit_ft,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 12 ft from a cone that remained stationary. From that starting position, Maya walked 8 ft directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,166,32,9,43,11,10,9,46,11,10,169,num_08,unit_ft,12,8,4
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_08__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_08__unit_inches,numeric_aligned_v1_1__name_0__obj_cone__closer__num_08__unit_inches,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 12 inches from a cone that remained stationary. From that starting position, Maya walked 8 inches directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,174,32,9,43,11,10,9,46,11,10,170,num_08,unit_inches,12,8,4
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_09__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_0__obj_cone__expanded__num_09__unit_metres,numeric_aligned_v1_1__name_0__obj_cone__closer__num_09__unit_metres,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_0,Maya,obj_cone,cone,closer,toward,Target1,"Initially, Maya was 52 metres from a cone that remained stationary. From that starting position, Maya walked 28 metres directly toward the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,28,175,32,9,43,11,10,9,46,11,10,171,num_09,unit_metres,52,28,24
