probe_id,probe_version,probe_family,event_family,event_subtype,case_id,object_pair_id,target_object,reference_object,evidence_type,length_band,context_entity_order,target_entity_order,target1_relation_word,target2_relation_word,target_motion_above,target_motion_below,reference_motion_above,reference_motion_below,Context1,Context2,Target1,Target2,correct_target_for_context1,correct_target_for_context2,target_start_above,target_end_above,reference_start_above,reference_end_above,target_start_below,target_end_below,reference_start_below,reference_end_below,Context1_word_count,Context2_word_count,Target1_word_count,Target2_word_count
target_cross_full__cup_box__numbered_steps__compact__reference_first__target_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_steps,compact,reference_first,target_first,above,below,up,down,still,still,Steps 1 to 5 go up. The box stays on step 3. The cup moves from step 1 to step 5.,Steps 1 to 5 go up. The box stays on step 3. The cup moves from step 5 to step 1.,The cup is above the box.,The cup is below the box.,Target1,Target2,1,5,3,3,5,1,3,3,21,21,6,6
target_cross_full__cup_box__numbered_steps__compact__reference_first__reference_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_steps,compact,reference_first,reference_first,below,above,up,down,still,still,Steps 1 to 5 go up. The box stays on step 3. The cup moves from step 1 to step 5.,Steps 1 to 5 go up. The box stays on step 3. The cup moves from step 5 to step 1.,The box is below the cup.,The box is above the cup.,Target1,Target2,1,5,3,3,5,1,3,3,21,21,6,6
target_cross_full__cup_box__numbered_steps__standard__target_first__target_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_steps,standard,target_first,target_first,above,below,up,down,still,still,"On a staircase, steps 1 to 5 go up. The cup moves from step 1 to step 5. The box stays on step 3.","On a staircase, steps 1 to 5 go up. The cup moves from step 5 to step 1. The box stays on step 3.",The cup is above the box.,The cup is below the box.,Target1,Target2,1,5,3,3,5,1,3,3,24,24,6,6
target_cross_full__cup_box__numbered_steps__standard__target_first__reference_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_steps,standard,target_first,reference_first,below,above,up,down,still,still,"On a staircase, steps 1 to 5 go up. The cup moves from step 1 to step 5. The box stays on step 3.","On a staircase, steps 1 to 5 go up. The cup moves from step 5 to step 1. The box stays on step 3.",The box is below the cup.,The box is above the cup.,Target1,Target2,1,5,3,3,5,1,3,3,24,24,6,6
target_cross_full__cup_box__numbered_steps__standard__reference_first__target_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_steps,standard,reference_first,target_first,above,below,up,down,still,still,"On a staircase, steps 1 to 5 go up. The box stays on step 3. The cup moves from step 1 to step 5.","On a staircase, steps 1 to 5 go up. The box stays on step 3. The cup moves from step 5 to step 1.",The cup is above the box.,The cup is below the box.,Target1,Target2,1,5,3,3,5,1,3,3,24,24,6,6
target_cross_full__cup_box__numbered_steps__standard__reference_first__reference_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_steps,standard,reference_first,reference_first,below,above,up,down,still,still,"On a staircase, steps 1 to 5 go up. The box stays on step 3. The cup moves from step 1 to step 5.","On a staircase, steps 1 to 5 go up. The box stays on step 3. The cup moves from step 5 to step 1.",The box is below the cup.,The box is above the cup.,Target1,Target2,1,5,3,3,5,1,3,3,24,24,6,6
target_cross_full__cup_box__numbered_steps__expanded__target_first__target_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_steps,expanded,target_first,target_first,above,below,up,down,still,still,"On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The cup moves from step 1 to step 5. The box stays on step 3.","On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The cup moves from step 5 to step 1. The box stays on step 3.",The cup is above the box.,The cup is below the box.,Target1,Target2,1,5,3,3,5,1,3,3,32,32,6,6
target_cross_full__cup_box__numbered_steps__expanded__target_first__reference_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_steps,expanded,target_first,reference_first,below,above,up,down,still,still,"On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The cup moves from step 1 to step 5. The box stays on step 3.","On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The cup moves from step 5 to step 1. The box stays on step 3.",The box is below the cup.,The box is above the cup.,Target1,Target2,1,5,3,3,5,1,3,3,32,32,6,6
target_cross_full__cup_box__numbered_steps__expanded__reference_first__target_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_steps,expanded,reference_first,target_first,above,below,up,down,still,still,"On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The box stays on step 3. The cup moves from step 1 to step 5.","On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The box stays on step 3. The cup moves from step 5 to step 1.",The cup is above the box.,The cup is below the box.,Target1,Target2,1,5,3,3,5,1,3,3,32,32,6,6
target_cross_full__cup_box__numbered_steps__expanded__reference_first__reference_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_steps,expanded,reference_first,reference_first,below,above,up,down,still,still,"On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The box stays on step 3. The cup moves from step 1 to step 5.","On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The box stays on step 3. The cup moves from step 5 to step 1.",The box is below the cup.,The box is above the cup.,Target1,Target2,1,5,3,3,5,1,3,3,32,32,6,6
target_cross_full__cup_box__numbered_floors__compact__target_first__target_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_floors,compact,target_first,target_first,above,below,up,down,still,still,"Floors are numbered upward, 1 to 5. The cup moves from floor 1 to floor 5. The box stays on floor 3.","Floors are numbered upward, 1 to 5. The cup moves from floor 5 to floor 1. The box stays on floor 3.",The cup is above the box.,The cup is below the box.,Target1,Target2,1,5,3,3,5,1,3,3,22,22,6,6
target_cross_full__cup_box__numbered_floors__compact__target_first__reference_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_floors,compact,target_first,reference_first,below,above,up,down,still,still,"Floors are numbered upward, 1 to 5. The cup moves from floor 1 to floor 5. The box stays on floor 3.","Floors are numbered upward, 1 to 5. The cup moves from floor 5 to floor 1. The box stays on floor 3.",The box is below the cup.,The box is above the cup.,Target1,Target2,1,5,3,3,5,1,3,3,22,22,6,6
target_cross_full__cup_box__numbered_floors__compact__reference_first__target_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_floors,compact,reference_first,target_first,above,below,up,down,still,still,"Floors are numbered upward, 1 to 5. The box stays on floor 3. The cup moves from floor 1 to floor 5.","Floors are numbered upward, 1 to 5. The box stays on floor 3. The cup moves from floor 5 to floor 1.",The cup is above the box.,The cup is below the box.,Target1,Target2,1,5,3,3,5,1,3,3,22,22,6,6
target_cross_full__cup_box__numbered_floors__compact__reference_first__reference_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_floors,compact,reference_first,reference_first,below,above,up,down,still,still,"Floors are numbered upward, 1 to 5. The box stays on floor 3. The cup moves from floor 1 to floor 5.","Floors are numbered upward, 1 to 5. The box stays on floor 3. The cup moves from floor 5 to floor 1.",The box is below the cup.,The box is above the cup.,Target1,Target2,1,5,3,3,5,1,3,3,22,22,6,6
target_cross_full__cup_box__numbered_floors__standard__target_first__target_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_floors,standard,target_first,target_first,above,below,up,down,still,still,"In a building, floors are numbered upward, 1 to 5. The cup moves from floor 1 to floor 5. The box stays on floor 3.","In a building, floors are numbered upward, 1 to 5. The cup moves from floor 5 to floor 1. The box stays on floor 3.",The cup is above the box.,The cup is below the box.,Target1,Target2,1,5,3,3,5,1,3,3,25,25,6,6
target_cross_full__cup_box__numbered_floors__standard__target_first__reference_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_floors,standard,target_first,reference_first,below,above,up,down,still,still,"In a building, floors are numbered upward, 1 to 5. The cup moves from floor 1 to floor 5. The box stays on floor 3.","In a building, floors are numbered upward, 1 to 5. The cup moves from floor 5 to floor 1. The box stays on floor 3.",The box is below the cup.,The box is above the cup.,Target1,Target2,1,5,3,3,5,1,3,3,25,25,6,6
target_cross_full__cup_box__numbered_floors__standard__reference_first__target_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_floors,standard,reference_first,target_first,above,below,up,down,still,still,"In a building, floors are numbered upward, 1 to 5. The box stays on floor 3. The cup moves from floor 1 to floor 5.","In a building, floors are numbered upward, 1 to 5. The box stays on floor 3. The cup moves from floor 5 to floor 1.",The cup is above the box.,The cup is below the box.,Target1,Target2,1,5,3,3,5,1,3,3,25,25,6,6
target_cross_full__cup_box__numbered_floors__standard__reference_first__reference_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_floors,standard,reference_first,reference_first,below,above,up,down,still,still,"In a building, floors are numbered upward, 1 to 5. The box stays on floor 3. The cup moves from floor 1 to floor 5.","In a building, floors are numbered upward, 1 to 5. The box stays on floor 3. The cup moves from floor 5 to floor 1.",The box is below the cup.,The box is above the cup.,Target1,Target2,1,5,3,3,5,1,3,3,25,25,6,6
target_cross_full__cup_box__numbered_floors__expanded__target_first__target_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_floors,expanded,target_first,target_first,above,below,up,down,still,still,"In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The cup moves from floor 1 to floor 5. The box stays on floor 3.","In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The cup moves from floor 5 to floor 1. The box stays on floor 3.",The cup is above the box.,The cup is below the box.,Target1,Target2,1,5,3,3,5,1,3,3,33,33,6,6
target_cross_full__cup_box__numbered_floors__expanded__target_first__reference_first,1.3,applied,target_crosses,full_crossing,target_cross_full,cup_box,cup,box,numbered_floors,expanded,target_first,reference_first,below,above,up,down,still,still,"In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The cup moves from floor 1 to floor 5. The box stays on floor 3.","In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The cup moves from floor 5 to floor 1. The box stays on floor 3.",The box is below the cup.,The box is above the cup.,Target1,Target2,1,5,3,3,5,1,3,3,33,33,6,6
