probe_id,probe_version,probe_type,matched_group_id,condition_id,control,scenario_id,scenario_family,setting_id,setting,entity_type,name_id,name,object_id,object,anchor_object_id,anchor_object,phrase_pair_id,location_phrase_pair_id,evidence_type,semantic_match,reference_order_id,target_negation_pattern_id,sentence_structure_id,distance_standard_id,correct_target_for_context1,correct_target_for_context2,Domain,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,Context1,Context2,Target1,Target2,Context1_word_count,Context1_char_count,Context2_word_count,Context2_char_count,Target1_word_count,Target1_char_count,Target2_word_count,Target2_char_count,probe_row_index
person_field__name_1__obj_cone__reference_reversed,1.0,close_far_situation,person_field__name_1__obj_cone,reference_reversed,reference_reversal,person_field,endpoints,person_field,large playing field,person_object,name_1,Jesse,obj_cone,cone,,,placement_0,person_field__placement_0,physical_arrangement,baseline,anchor_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Jesse stands at one end of a large playing field. The cone rests between Jesse's feet.,Jesse stands at one end of a large playing field. The cone rests at the other end of the field from Jesse.,Jesse is close to the cone.,Jesse is far from the cone.,17,86,22,106,6,27,6,27,176
person_field__name_1__obj_cone__negate_close,1.0,close_far_situation,person_field__name_1__obj_cone,negate_close,target_negation,person_field,endpoints,person_field,large playing field,person_object,name_1,Jesse,obj_cone,cone,,,placement_0,person_field__placement_0,physical_arrangement,baseline,target_first,negate_close,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,Jesse stands at one end of a large playing field. The cone rests between Jesse's feet.,Jesse stands at one end of a large playing field. The cone rests at the other end of the field from Jesse.,The cone is close to Jesse.,The cone is not close to Jesse.,17,86,22,106,6,27,7,31,177
person_field__name_1__obj_cone__negate_far,1.0,close_far_situation,person_field__name_1__obj_cone,negate_far,target_negation,person_field,endpoints,person_field,large playing field,person_object,name_1,Jesse,obj_cone,cone,,,placement_0,person_field__placement_0,physical_arrangement,baseline,target_first,negate_far,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,Jesse stands at one end of a large playing field. The cone rests between Jesse's feet.,Jesse stands at one end of a large playing field. The cone rests at the other end of the field from Jesse.,The cone is not far from Jesse.,The cone is far from Jesse.,17,86,22,106,7,31,6,27,178
person_field__name_1__obj_cone__both_negated,1.0,close_far_situation,person_field__name_1__obj_cone,both_negated,target_negation,person_field,endpoints,person_field,large playing field,person_object,name_1,Jesse,obj_cone,cone,,,placement_0,person_field__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Jesse stands at one end of a large playing field. The cone rests between Jesse's feet.,Jesse stands at one end of a large playing field. The cone rests at the other end of the field from Jesse.,The cone is not far from Jesse.,The cone is not close to Jesse.,17,86,22,106,7,31,7,31,179
person_field__name_2__obj_ball__baseline,1.0,close_far_situation,person_field__name_2__obj_ball,baseline,baseline,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_ball,ball,,,placement_0,person_field__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Li stands at one end of a large playing field. The ball rests between Li's feet.,Li stands at one end of a large playing field. The ball rests at the other end of the field from Li.,The ball is close to Li.,The ball is far from Li.,17,80,22,100,6,24,6,24,180
person_field__name_2__obj_ball__phrase_alternate,1.0,close_far_situation,person_field__name_2__obj_ball,phrase_alternate,location_phrasing,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_ball,ball,,,placement_1,person_field__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Li stands at one end of a large playing field. The ball rests immediately next to Li's foot.,Li stands at one end of a large playing field. The entire length of the playing field separates the ball from Li.,The ball is close to Li.,The ball is far from Li.,19,92,22,113,6,24,6,24,181
person_field__name_2__obj_ball__word_beside,1.0,close_far_situation,person_field__name_2__obj_ball,word_beside,evidence_wording,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_ball,ball,,,lex_beside,person_field__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Li stands at one end of a large playing field. The ball is beside Li.,Li stands at one end of a large playing field. The ball is far from Li.,The ball is close to Li.,The ball is far from Li.,15,69,16,71,6,24,6,24,182
person_field__name_2__obj_ball__word_alongside,1.0,close_far_situation,person_field__name_2__obj_ball,word_alongside,evidence_wording,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_ball,ball,,,lex_alongside,person_field__lex_alongside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Li stands at one end of a large playing field. The ball is alongside Li.,Li stands at one end of a large playing field. The ball is a long way from Li.,The ball is close to Li.,The ball is far from Li.,15,72,18,78,6,24,6,24,183
person_field__name_2__obj_ball__word_near,1.0,close_far_situation,person_field__name_2__obj_ball,word_near,evidence_wording,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_ball,ball,,,lex_near,person_field__lex_near,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Li stands at one end of a large playing field. The ball is near Li.,Li stands at one end of a large playing field. The ball is a long distance from Li.,The ball is close to Li.,The ball is far from Li.,15,67,18,83,6,24,6,24,184
person_field__name_2__obj_ball__reference_reversed,1.0,close_far_situation,person_field__name_2__obj_ball,reference_reversed,reference_reversal,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_ball,ball,,,placement_0,person_field__placement_0,physical_arrangement,baseline,anchor_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Li stands at one end of a large playing field. The ball rests between Li's feet.,Li stands at one end of a large playing field. The ball rests at the other end of the field from Li.,Li is close to the ball.,Li is far from the ball.,17,80,22,100,6,24,6,24,185
person_field__name_2__obj_ball__negate_close,1.0,close_far_situation,person_field__name_2__obj_ball,negate_close,target_negation,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_ball,ball,,,placement_0,person_field__placement_0,physical_arrangement,baseline,target_first,negate_close,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,Li stands at one end of a large playing field. The ball rests between Li's feet.,Li stands at one end of a large playing field. The ball rests at the other end of the field from Li.,The ball is close to Li.,The ball is not close to Li.,17,80,22,100,6,24,7,28,186
person_field__name_2__obj_ball__negate_far,1.0,close_far_situation,person_field__name_2__obj_ball,negate_far,target_negation,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_ball,ball,,,placement_0,person_field__placement_0,physical_arrangement,baseline,target_first,negate_far,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,Li stands at one end of a large playing field. The ball rests between Li's feet.,Li stands at one end of a large playing field. The ball rests at the other end of the field from Li.,The ball is not far from Li.,The ball is far from Li.,17,80,22,100,7,28,6,24,187
person_field__name_2__obj_ball__both_negated,1.0,close_far_situation,person_field__name_2__obj_ball,both_negated,target_negation,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_ball,ball,,,placement_0,person_field__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Li stands at one end of a large playing field. The ball rests between Li's feet.,Li stands at one end of a large playing field. The ball rests at the other end of the field from Li.,The ball is not far from Li.,The ball is not close to Li.,17,80,22,100,7,28,7,28,188
person_field__name_2__obj_cone__baseline,1.0,close_far_situation,person_field__name_2__obj_cone,baseline,baseline,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_cone,cone,,,placement_0,person_field__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Li stands at one end of a large playing field. The cone rests between Li's feet.,Li stands at one end of a large playing field. The cone rests at the other end of the field from Li.,The cone is close to Li.,The cone is far from Li.,17,80,22,100,6,24,6,24,189
person_field__name_2__obj_cone__phrase_alternate,1.0,close_far_situation,person_field__name_2__obj_cone,phrase_alternate,location_phrasing,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_cone,cone,,,placement_1,person_field__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Li stands at one end of a large playing field. The cone rests immediately next to Li's foot.,Li stands at one end of a large playing field. The entire length of the playing field separates the cone from Li.,The cone is close to Li.,The cone is far from Li.,19,92,22,113,6,24,6,24,190
person_field__name_2__obj_cone__word_beside,1.0,close_far_situation,person_field__name_2__obj_cone,word_beside,evidence_wording,person_field,endpoints,person_field,large playing field,person_object,name_2,Li,obj_cone,cone,,,lex_beside,person_field__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Li stands at one end of a large playing field. The cone is beside Li.,Li stands at one end of a large playing field. The cone is far from Li.,The cone is close to Li.,The cone is far from Li.,15,69,16,71,6,24,6,24,191
