reference_probe_id,variant_probe_id,control,scene_id,context_structure,target_order
against_elbow__name_3__obj_cup__physical_placement_person_subject__object_first__far_direct_far,against_elbow__name_3__obj_cup__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,against_elbow,person_subject,object_first
against_elbow__name_3__obj_bag__physical_placement__person_first__far_direct_far,against_elbow__name_3__obj_bag__physical_placement__person_first__far_synonym_distant,far_to_distant_only,against_elbow,object_subject,person_first
against_elbow__name_3__obj_bag__physical_placement__object_first__far_direct_far,against_elbow__name_3__obj_bag__physical_placement__object_first__far_synonym_distant,far_to_distant_only,against_elbow,object_subject,object_first
against_elbow__name_3__obj_bag__physical_placement_fronted__person_first__far_direct_far,against_elbow__name_3__obj_bag__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,against_elbow,fronted_location,person_first
against_elbow__name_3__obj_bag__physical_placement_fronted__object_first__far_direct_far,against_elbow__name_3__obj_bag__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,against_elbow,fronted_location,object_first
against_elbow__name_3__obj_bag__physical_placement_person_subject__person_first__far_direct_far,against_elbow__name_3__obj_bag__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,against_elbow,person_subject,person_first
against_elbow__name_3__obj_bag__physical_placement_person_subject__object_first__far_direct_far,against_elbow__name_3__obj_bag__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,against_elbow,person_subject,object_first
neighboring_seat__name_0__obj_bag__physical_placement__person_first__far_direct_far,neighboring_seat__name_0__obj_bag__physical_placement__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,object_subject,person_first
neighboring_seat__name_0__obj_bag__physical_placement__object_first__far_direct_far,neighboring_seat__name_0__obj_bag__physical_placement__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,object_subject,object_first
neighboring_seat__name_0__obj_bag__physical_placement_fronted__person_first__far_direct_far,neighboring_seat__name_0__obj_bag__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,fronted_location,person_first
neighboring_seat__name_0__obj_bag__physical_placement_fronted__object_first__far_direct_far,neighboring_seat__name_0__obj_bag__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,fronted_location,object_first
neighboring_seat__name_0__obj_bag__physical_placement_person_subject__person_first__far_direct_far,neighboring_seat__name_0__obj_bag__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,person_subject,person_first
neighboring_seat__name_0__obj_bag__physical_placement_person_subject__object_first__far_direct_far,neighboring_seat__name_0__obj_bag__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,person_subject,object_first
neighboring_seat__name_0__obj_book__physical_placement__person_first__far_direct_far,neighboring_seat__name_0__obj_book__physical_placement__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,object_subject,person_first
neighboring_seat__name_0__obj_book__physical_placement__object_first__far_direct_far,neighboring_seat__name_0__obj_book__physical_placement__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,object_subject,object_first
neighboring_seat__name_0__obj_book__physical_placement_fronted__person_first__far_direct_far,neighboring_seat__name_0__obj_book__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,fronted_location,person_first
neighboring_seat__name_0__obj_book__physical_placement_fronted__object_first__far_direct_far,neighboring_seat__name_0__obj_book__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,fronted_location,object_first
neighboring_seat__name_0__obj_book__physical_placement_person_subject__person_first__far_direct_far,neighboring_seat__name_0__obj_book__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,person_subject,person_first
neighboring_seat__name_0__obj_book__physical_placement_person_subject__object_first__far_direct_far,neighboring_seat__name_0__obj_book__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,person_subject,object_first
neighboring_seat__name_0__obj_helmet__physical_placement__person_first__far_direct_far,neighboring_seat__name_0__obj_helmet__physical_placement__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,object_subject,person_first
neighboring_seat__name_0__obj_helmet__physical_placement__object_first__far_direct_far,neighboring_seat__name_0__obj_helmet__physical_placement__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,object_subject,object_first
neighboring_seat__name_0__obj_helmet__physical_placement_fronted__person_first__far_direct_far,neighboring_seat__name_0__obj_helmet__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,fronted_location,person_first
neighboring_seat__name_0__obj_helmet__physical_placement_fronted__object_first__far_direct_far,neighboring_seat__name_0__obj_helmet__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,fronted_location,object_first
neighboring_seat__name_0__obj_helmet__physical_placement_person_subject__person_first__far_direct_far,neighboring_seat__name_0__obj_helmet__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,person_subject,person_first
neighboring_seat__name_0__obj_helmet__physical_placement_person_subject__object_first__far_direct_far,neighboring_seat__name_0__obj_helmet__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,person_subject,object_first
neighboring_seat__name_0__obj_ball__physical_placement__person_first__far_direct_far,neighboring_seat__name_0__obj_ball__physical_placement__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,object_subject,person_first
neighboring_seat__name_0__obj_ball__physical_placement__object_first__far_direct_far,neighboring_seat__name_0__obj_ball__physical_placement__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,object_subject,object_first
neighboring_seat__name_0__obj_ball__physical_placement_fronted__person_first__far_direct_far,neighboring_seat__name_0__obj_ball__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,fronted_location,person_first
neighboring_seat__name_0__obj_ball__physical_placement_fronted__object_first__far_direct_far,neighboring_seat__name_0__obj_ball__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,fronted_location,object_first
neighboring_seat__name_0__obj_ball__physical_placement_person_subject__person_first__far_direct_far,neighboring_seat__name_0__obj_ball__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,person_subject,person_first
neighboring_seat__name_0__obj_ball__physical_placement_person_subject__object_first__far_direct_far,neighboring_seat__name_0__obj_ball__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,person_subject,object_first
neighboring_seat__name_1__obj_bag__physical_placement__person_first__far_direct_far,neighboring_seat__name_1__obj_bag__physical_placement__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,object_subject,person_first
neighboring_seat__name_1__obj_bag__physical_placement__object_first__far_direct_far,neighboring_seat__name_1__obj_bag__physical_placement__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,object_subject,object_first
neighboring_seat__name_1__obj_bag__physical_placement_fronted__person_first__far_direct_far,neighboring_seat__name_1__obj_bag__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,fronted_location,person_first
neighboring_seat__name_1__obj_bag__physical_placement_fronted__object_first__far_direct_far,neighboring_seat__name_1__obj_bag__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,fronted_location,object_first
neighboring_seat__name_1__obj_bag__physical_placement_person_subject__person_first__far_direct_far,neighboring_seat__name_1__obj_bag__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,person_subject,person_first
neighboring_seat__name_1__obj_bag__physical_placement_person_subject__object_first__far_direct_far,neighboring_seat__name_1__obj_bag__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,person_subject,object_first
neighboring_seat__name_1__obj_book__physical_placement__person_first__far_direct_far,neighboring_seat__name_1__obj_book__physical_placement__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,object_subject,person_first
neighboring_seat__name_1__obj_book__physical_placement__object_first__far_direct_far,neighboring_seat__name_1__obj_book__physical_placement__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,object_subject,object_first
neighboring_seat__name_1__obj_book__physical_placement_fronted__person_first__far_direct_far,neighboring_seat__name_1__obj_book__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,fronted_location,person_first
neighboring_seat__name_1__obj_book__physical_placement_fronted__object_first__far_direct_far,neighboring_seat__name_1__obj_book__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,neighboring_seat,fronted_location,object_first
neighboring_seat__name_1__obj_book__physical_placement_person_subject__person_first__far_direct_far,neighboring_seat__name_1__obj_book__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,neighboring_seat,person_subject,person_first
