reference_probe_id,variant_probe_id,control,wording_family_id,source_scene_id,context_structure,target_order
on_lap__name_2__obj_ball__physical_placement__person_first__close_proximity_synonyms,paired__name_2__obj_ball__object_subject__person_first__proximity_synonyms,far_evidence_only_given_close,proximity_synonyms,on_lap,object_subject,person_first
on_lap__name_2__obj_ball__physical_placement__person_first,on_lap__name_2__obj_ball__physical_placement__person_first__close_distance_short_long,close_evidence_only,distance_short_long,on_lap,object_subject,person_first
on_lap__name_2__obj_ball__physical_placement__person_first__close_distance_short_long,paired__name_2__obj_ball__object_subject__person_first__distance_short_long,far_evidence_only_given_close,distance_short_long,on_lap,object_subject,person_first
on_lap__name_2__obj_ball__physical_placement__person_first,on_lap__name_2__obj_ball__physical_placement__person_first__close_distance_small_large,close_evidence_only,distance_small_large,on_lap,object_subject,person_first
on_lap__name_2__obj_ball__physical_placement__person_first__close_distance_small_large,paired__name_2__obj_ball__object_subject__person_first__distance_small_large,far_evidence_only_given_close,distance_small_large,on_lap,object_subject,person_first
on_lap__name_2__obj_ball__physical_placement__object_first,on_lap__name_2__obj_ball__physical_placement__object_first__close_direct_labels,close_evidence_only,direct_labels,on_lap,object_subject,object_first
on_lap__name_2__obj_ball__physical_placement__object_first__close_direct_labels,paired__name_2__obj_ball__object_subject__object_first__direct_labels,far_evidence_only_given_close,direct_labels,on_lap,object_subject,object_first
on_lap__name_2__obj_ball__physical_placement__object_first,on_lap__name_2__obj_ball__physical_placement__object_first__close_proximity_synonyms,close_evidence_only,proximity_synonyms,on_lap,object_subject,object_first
on_lap__name_2__obj_ball__physical_placement__object_first__close_proximity_synonyms,paired__name_2__obj_ball__object_subject__object_first__proximity_synonyms,far_evidence_only_given_close,proximity_synonyms,on_lap,object_subject,object_first
on_lap__name_2__obj_ball__physical_placement__object_first,on_lap__name_2__obj_ball__physical_placement__object_first__close_distance_short_long,close_evidence_only,distance_short_long,on_lap,object_subject,object_first
on_lap__name_2__obj_ball__physical_placement__object_first__close_distance_short_long,paired__name_2__obj_ball__object_subject__object_first__distance_short_long,far_evidence_only_given_close,distance_short_long,on_lap,object_subject,object_first
on_lap__name_2__obj_ball__physical_placement__object_first,on_lap__name_2__obj_ball__physical_placement__object_first__close_distance_small_large,close_evidence_only,distance_small_large,on_lap,object_subject,object_first
on_lap__name_2__obj_ball__physical_placement__object_first__close_distance_small_large,paired__name_2__obj_ball__object_subject__object_first__distance_small_large,far_evidence_only_given_close,distance_small_large,on_lap,object_subject,object_first
on_lap__name_2__obj_ball__physical_placement_fronted__person_first,on_lap__name_2__obj_ball__physical_placement_fronted__person_first__close_direct_labels,close_evidence_only,direct_labels,on_lap,fronted_location,person_first
on_lap__name_2__obj_ball__physical_placement_fronted__person_first__close_direct_labels,paired__name_2__obj_ball__fronted_location__person_first__direct_labels,far_evidence_only_given_close,direct_labels,on_lap,fronted_location,person_first
on_lap__name_2__obj_ball__physical_placement_fronted__person_first,on_lap__name_2__obj_ball__physical_placement_fronted__person_first__close_proximity_synonyms,close_evidence_only,proximity_synonyms,on_lap,fronted_location,person_first
on_lap__name_2__obj_ball__physical_placement_fronted__person_first__close_proximity_synonyms,paired__name_2__obj_ball__fronted_location__person_first__proximity_synonyms,far_evidence_only_given_close,proximity_synonyms,on_lap,fronted_location,person_first
on_lap__name_2__obj_ball__physical_placement_fronted__person_first,on_lap__name_2__obj_ball__physical_placement_fronted__person_first__close_distance_short_long,close_evidence_only,distance_short_long,on_lap,fronted_location,person_first
on_lap__name_2__obj_ball__physical_placement_fronted__person_first__close_distance_short_long,paired__name_2__obj_ball__fronted_location__person_first__distance_short_long,far_evidence_only_given_close,distance_short_long,on_lap,fronted_location,person_first
on_lap__name_2__obj_ball__physical_placement_fronted__person_first,on_lap__name_2__obj_ball__physical_placement_fronted__person_first__close_distance_small_large,close_evidence_only,distance_small_large,on_lap,fronted_location,person_first
on_lap__name_2__obj_ball__physical_placement_fronted__person_first__close_distance_small_large,paired__name_2__obj_ball__fronted_location__person_first__distance_small_large,far_evidence_only_given_close,distance_small_large,on_lap,fronted_location,person_first
on_lap__name_2__obj_ball__physical_placement_fronted__object_first,on_lap__name_2__obj_ball__physical_placement_fronted__object_first__close_direct_labels,close_evidence_only,direct_labels,on_lap,fronted_location,object_first
on_lap__name_2__obj_ball__physical_placement_fronted__object_first__close_direct_labels,paired__name_2__obj_ball__fronted_location__object_first__direct_labels,far_evidence_only_given_close,direct_labels,on_lap,fronted_location,object_first
on_lap__name_2__obj_ball__physical_placement_fronted__object_first,on_lap__name_2__obj_ball__physical_placement_fronted__object_first__close_proximity_synonyms,close_evidence_only,proximity_synonyms,on_lap,fronted_location,object_first
on_lap__name_2__obj_ball__physical_placement_fronted__object_first__close_proximity_synonyms,paired__name_2__obj_ball__fronted_location__object_first__proximity_synonyms,far_evidence_only_given_close,proximity_synonyms,on_lap,fronted_location,object_first
on_lap__name_2__obj_ball__physical_placement_fronted__object_first,on_lap__name_2__obj_ball__physical_placement_fronted__object_first__close_distance_short_long,close_evidence_only,distance_short_long,on_lap,fronted_location,object_first
on_lap__name_2__obj_ball__physical_placement_fronted__object_first__close_distance_short_long,paired__name_2__obj_ball__fronted_location__object_first__distance_short_long,far_evidence_only_given_close,distance_short_long,on_lap,fronted_location,object_first
on_lap__name_2__obj_ball__physical_placement_fronted__object_first,on_lap__name_2__obj_ball__physical_placement_fronted__object_first__close_distance_small_large,close_evidence_only,distance_small_large,on_lap,fronted_location,object_first
on_lap__name_2__obj_ball__physical_placement_fronted__object_first__close_distance_small_large,paired__name_2__obj_ball__fronted_location__object_first__distance_small_large,far_evidence_only_given_close,distance_small_large,on_lap,fronted_location,object_first
on_lap__name_2__obj_ball__physical_placement_person_subject__person_first,on_lap__name_2__obj_ball__physical_placement_person_subject__person_first__close_direct_labels,close_evidence_only,direct_labels,on_lap,person_subject,person_first
on_lap__name_2__obj_ball__physical_placement_person_subject__person_first__close_direct_labels,paired__name_2__obj_ball__person_subject__person_first__direct_labels,far_evidence_only_given_close,direct_labels,on_lap,person_subject,person_first
on_lap__name_2__obj_ball__physical_placement_person_subject__person_first,on_lap__name_2__obj_ball__physical_placement_person_subject__person_first__close_proximity_synonyms,close_evidence_only,proximity_synonyms,on_lap,person_subject,person_first
on_lap__name_2__obj_ball__physical_placement_person_subject__person_first__close_proximity_synonyms,paired__name_2__obj_ball__person_subject__person_first__proximity_synonyms,far_evidence_only_given_close,proximity_synonyms,on_lap,person_subject,person_first
on_lap__name_2__obj_ball__physical_placement_person_subject__person_first,on_lap__name_2__obj_ball__physical_placement_person_subject__person_first__close_distance_short_long,close_evidence_only,distance_short_long,on_lap,person_subject,person_first
on_lap__name_2__obj_ball__physical_placement_person_subject__person_first__close_distance_short_long,paired__name_2__obj_ball__person_subject__person_first__distance_short_long,far_evidence_only_given_close,distance_short_long,on_lap,person_subject,person_first
on_lap__name_2__obj_ball__physical_placement_person_subject__person_first,on_lap__name_2__obj_ball__physical_placement_person_subject__person_first__close_distance_small_large,close_evidence_only,distance_small_large,on_lap,person_subject,person_first
on_lap__name_2__obj_ball__physical_placement_person_subject__person_first__close_distance_small_large,paired__name_2__obj_ball__person_subject__person_first__distance_small_large,far_evidence_only_given_close,distance_small_large,on_lap,person_subject,person_first
on_lap__name_2__obj_ball__physical_placement_person_subject__object_first,on_lap__name_2__obj_ball__physical_placement_person_subject__object_first__close_direct_labels,close_evidence_only,direct_labels,on_lap,person_subject,object_first
on_lap__name_2__obj_ball__physical_placement_person_subject__object_first__close_direct_labels,paired__name_2__obj_ball__person_subject__object_first__direct_labels,far_evidence_only_given_close,direct_labels,on_lap,person_subject,object_first
on_lap__name_2__obj_ball__physical_placement_person_subject__object_first,on_lap__name_2__obj_ball__physical_placement_person_subject__object_first__close_proximity_synonyms,close_evidence_only,proximity_synonyms,on_lap,person_subject,object_first
on_lap__name_2__obj_ball__physical_placement_person_subject__object_first__close_proximity_synonyms,paired__name_2__obj_ball__person_subject__object_first__proximity_synonyms,far_evidence_only_given_close,proximity_synonyms,on_lap,person_subject,object_first
on_lap__name_2__obj_ball__physical_placement_person_subject__object_first,on_lap__name_2__obj_ball__physical_placement_person_subject__object_first__close_distance_short_long,close_evidence_only,distance_short_long,on_lap,person_subject,object_first
