probe_id,probe_version,scene_id,scene_role,name_id,object_id,condition_id,context_structure,context_entity_order,target_order,reverses_context_entity_order,evidence_type,setting,assumption,include_in_primary_scene_summary,gold_requires_unstated_worn_shoes,Context1,Context2,Target1,Target2,Context1_word_count,Context1_token_count,Context2_word_count,Context2_token_count,Target1_word_count,Target1_token_count,Target2_word_count,Target2_token_count
neighboring_seat__name_0__obj_helmet__physical_placement_person_subject__person_first,1.0,neighboring_seat,main,name_0,obj_helmet,physical_placement_person_subject,person_subject,person_first,person_first,False,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,Maya sits immediately beside the seat holding the helmet.,Maya is across the full width of a large waiting room from the helmet.,Maya is close to the helmet.,Maya is far from the helmet.,9,11,14,16,6,8,6,8
neighboring_seat__name_0__obj_helmet__physical_placement_person_subject__object_first,1.0,neighboring_seat,main,name_0,obj_helmet,physical_placement_person_subject,person_subject,person_first,object_first,True,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,Maya sits immediately beside the seat holding the helmet.,Maya is across the full width of a large waiting room from the helmet.,The helmet is close to Maya.,The helmet is far from Maya.,9,11,14,16,6,7,6,7
neighboring_seat__name_0__obj_ball__physical_placement__person_first,1.0,neighboring_seat,main,name_0,obj_ball,physical_placement,object_subject,object_first,person_first,True,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,The ball is on the seat immediately beside Maya.,The ball is across the full width of a large waiting room from Maya.,Maya is close to the ball.,Maya is far from the ball.,9,10,14,15,6,8,6,8
neighboring_seat__name_0__obj_ball__physical_placement__object_first,1.0,neighboring_seat,main,name_0,obj_ball,physical_placement,object_subject,object_first,object_first,False,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,The ball is on the seat immediately beside Maya.,The ball is across the full width of a large waiting room from Maya.,The ball is close to Maya.,The ball is far from Maya.,9,10,14,15,6,7,6,7
neighboring_seat__name_0__obj_ball__physical_placement_fronted__person_first,1.0,neighboring_seat,main,name_0,obj_ball,physical_placement_fronted,fronted_location,person_first,person_first,False,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,On the seat immediately beside Maya is the ball.,Across the full width of a large waiting room from Maya is the ball.,Maya is close to the ball.,Maya is far from the ball.,9,10,14,15,6,8,6,8
neighboring_seat__name_0__obj_ball__physical_placement_fronted__object_first,1.0,neighboring_seat,main,name_0,obj_ball,physical_placement_fronted,fronted_location,person_first,object_first,True,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,On the seat immediately beside Maya is the ball.,Across the full width of a large waiting room from Maya is the ball.,The ball is close to Maya.,The ball is far from Maya.,9,10,14,15,6,7,6,7
neighboring_seat__name_0__obj_ball__physical_placement_person_subject__person_first,1.0,neighboring_seat,main,name_0,obj_ball,physical_placement_person_subject,person_subject,person_first,person_first,False,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,Maya sits immediately beside the seat holding the ball.,Maya is across the full width of a large waiting room from the ball.,Maya is close to the ball.,Maya is far from the ball.,9,11,14,16,6,8,6,8
neighboring_seat__name_0__obj_ball__physical_placement_person_subject__object_first,1.0,neighboring_seat,main,name_0,obj_ball,physical_placement_person_subject,person_subject,person_first,object_first,True,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,Maya sits immediately beside the seat holding the ball.,Maya is across the full width of a large waiting room from the ball.,The ball is close to Maya.,The ball is far from Maya.,9,11,14,16,6,7,6,7
neighboring_seat__name_1__obj_bag__physical_placement__person_first,1.0,neighboring_seat,main,name_1,obj_bag,physical_placement,object_subject,object_first,person_first,True,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,The bag is on the seat immediately beside Jesse.,The bag is across the full width of a large waiting room from Jesse.,Jesse is close to the bag.,Jesse is far from the bag.,9,10,14,15,6,8,6,8
neighboring_seat__name_1__obj_bag__physical_placement__object_first,1.0,neighboring_seat,main,name_1,obj_bag,physical_placement,object_subject,object_first,object_first,False,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,The bag is on the seat immediately beside Jesse.,The bag is across the full width of a large waiting room from Jesse.,The bag is close to Jesse.,The bag is far from Jesse.,9,10,14,15,6,7,6,7
neighboring_seat__name_1__obj_bag__physical_placement_fronted__person_first,1.0,neighboring_seat,main,name_1,obj_bag,physical_placement_fronted,fronted_location,person_first,person_first,False,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,On the seat immediately beside Jesse is the bag.,Across the full width of a large waiting room from Jesse is the bag.,Jesse is close to the bag.,Jesse is far from the bag.,9,10,14,15,6,8,6,8
neighboring_seat__name_1__obj_bag__physical_placement_fronted__object_first,1.0,neighboring_seat,main,name_1,obj_bag,physical_placement_fronted,fronted_location,person_first,object_first,True,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,On the seat immediately beside Jesse is the bag.,Across the full width of a large waiting room from Jesse is the bag.,The bag is close to Jesse.,The bag is far from Jesse.,9,10,14,15,6,7,6,7
neighboring_seat__name_1__obj_bag__physical_placement_person_subject__person_first,1.0,neighboring_seat,main,name_1,obj_bag,physical_placement_person_subject,person_subject,person_first,person_first,False,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,Jesse sits immediately beside the seat holding the bag.,Jesse is across the full width of a large waiting room from the bag.,Jesse is close to the bag.,Jesse is far from the bag.,9,11,14,16,6,8,6,8
neighboring_seat__name_1__obj_bag__physical_placement_person_subject__object_first,1.0,neighboring_seat,main,name_1,obj_bag,physical_placement_person_subject,person_subject,person_first,object_first,True,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,Jesse sits immediately beside the seat holding the bag.,Jesse is across the full width of a large waiting room from the bag.,The bag is close to Jesse.,The bag is far from Jesse.,9,11,14,16,6,7,6,7
neighboring_seat__name_1__obj_book__physical_placement__person_first,1.0,neighboring_seat,main,name_1,obj_book,physical_placement,object_subject,object_first,person_first,True,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,The book is on the seat immediately beside Jesse.,The book is across the full width of a large waiting room from Jesse.,Jesse is close to the book.,Jesse is far from the book.,9,10,14,15,6,8,6,8
neighboring_seat__name_1__obj_book__physical_placement__object_first,1.0,neighboring_seat,main,name_1,obj_book,physical_placement,object_subject,object_first,object_first,False,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,The book is on the seat immediately beside Jesse.,The book is across the full width of a large waiting room from Jesse.,The book is close to Jesse.,The book is far from Jesse.,9,10,14,15,6,7,6,7
neighboring_seat__name_1__obj_book__physical_placement_fronted__person_first,1.0,neighboring_seat,main,name_1,obj_book,physical_placement_fronted,fronted_location,person_first,person_first,False,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,On the seat immediately beside Jesse is the book.,Across the full width of a large waiting room from Jesse is the book.,Jesse is close to the book.,Jesse is far from the book.,9,10,14,15,6,8,6,8
neighboring_seat__name_1__obj_book__physical_placement_fronted__object_first,1.0,neighboring_seat,main,name_1,obj_book,physical_placement_fronted,fronted_location,person_first,object_first,True,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,On the seat immediately beside Jesse is the book.,Across the full width of a large waiting room from Jesse is the book.,The book is close to Jesse.,The book is far from Jesse.,9,10,14,15,6,7,6,7
neighboring_seat__name_1__obj_book__physical_placement_person_subject__person_first,1.0,neighboring_seat,main,name_1,obj_book,physical_placement_person_subject,person_subject,person_first,person_first,False,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,Jesse sits immediately beside the seat holding the book.,Jesse is across the full width of a large waiting room from the book.,Jesse is close to the book.,Jesse is far from the book.,9,11,14,16,6,8,6,8
neighboring_seat__name_1__obj_book__physical_placement_person_subject__object_first,1.0,neighboring_seat,main,name_1,obj_book,physical_placement_person_subject,person_subject,person_first,object_first,True,adjacent_surface,waiting_room,The seat is immediately beside the person; this scene contains the proximity cue beside.,True,False,Jesse sits immediately beside the seat holding the book.,Jesse is across the full width of a large waiting room from the book.,The book is close to Jesse.,The book is far from Jesse.,9,11,14,16,6,7,6,7
