reference_probe_id,variant_probe_id,control,scene_id,context_structure,target_order
shared_control__name_0__obj_bag__direct_label__person_first,against_elbow__name_0__obj_bag__physical_placement_fronted__person_first,evidence_from_direct_label,against_elbow,fronted_location,person_first
shared_control__name_0__obj_bag__proximity_paraphrase__person_first,against_elbow__name_0__obj_bag__physical_placement_fronted__person_first,evidence_from_proximity_paraphrase,against_elbow,fronted_location,person_first
against_elbow__name_0__obj_bag__physical_placement__person_first,against_elbow__name_0__obj_bag__physical_placement_fronted__person_first,context_order,against_elbow,fronted_location,person_first
shared_control__name_0__obj_bag__direct_label__object_first,against_elbow__name_0__obj_bag__physical_placement_fronted__object_first,evidence_from_direct_label,against_elbow,fronted_location,object_first
shared_control__name_0__obj_bag__proximity_paraphrase__object_first,against_elbow__name_0__obj_bag__physical_placement_fronted__object_first,evidence_from_proximity_paraphrase,against_elbow,fronted_location,object_first
against_elbow__name_0__obj_bag__physical_placement__object_first,against_elbow__name_0__obj_bag__physical_placement_fronted__object_first,context_order,against_elbow,fronted_location,object_first
against_elbow__name_0__obj_bag__physical_placement_fronted__person_first,against_elbow__name_0__obj_bag__physical_placement_fronted__object_first,target_order,against_elbow,fronted_location,object_first
shared_control__name_0__obj_bag__direct_label__person_first,against_elbow__name_0__obj_bag__physical_placement_person_subject__person_first,evidence_from_direct_label,against_elbow,person_subject,person_first
shared_control__name_0__obj_bag__proximity_paraphrase__person_first,against_elbow__name_0__obj_bag__physical_placement_person_subject__person_first,evidence_from_proximity_paraphrase,against_elbow,person_subject,person_first
against_elbow__name_0__obj_bag__physical_placement__person_first,against_elbow__name_0__obj_bag__physical_placement_person_subject__person_first,context_order,against_elbow,person_subject,person_first
shared_control__name_0__obj_bag__direct_label__object_first,against_elbow__name_0__obj_bag__physical_placement_person_subject__object_first,evidence_from_direct_label,against_elbow,person_subject,object_first
shared_control__name_0__obj_bag__proximity_paraphrase__object_first,against_elbow__name_0__obj_bag__physical_placement_person_subject__object_first,evidence_from_proximity_paraphrase,against_elbow,person_subject,object_first
against_elbow__name_0__obj_bag__physical_placement__object_first,against_elbow__name_0__obj_bag__physical_placement_person_subject__object_first,context_order,against_elbow,person_subject,object_first
against_elbow__name_0__obj_bag__physical_placement_person_subject__person_first,against_elbow__name_0__obj_bag__physical_placement_person_subject__object_first,target_order,against_elbow,person_subject,object_first
shared_control__name_1__obj_ball__direct_label__person_first,against_elbow__name_1__obj_ball__physical_placement__person_first,evidence_from_direct_label,against_elbow,object_subject,person_first
shared_control__name_1__obj_ball__proximity_paraphrase__person_first,against_elbow__name_1__obj_ball__physical_placement__person_first,evidence_from_proximity_paraphrase,against_elbow,object_subject,person_first
shared_control__name_1__obj_ball__direct_label__object_first,against_elbow__name_1__obj_ball__physical_placement__object_first,evidence_from_direct_label,against_elbow,object_subject,object_first
shared_control__name_1__obj_ball__proximity_paraphrase__object_first,against_elbow__name_1__obj_ball__physical_placement__object_first,evidence_from_proximity_paraphrase,against_elbow,object_subject,object_first
against_elbow__name_1__obj_ball__physical_placement__person_first,against_elbow__name_1__obj_ball__physical_placement__object_first,target_order,against_elbow,object_subject,object_first
shared_control__name_1__obj_ball__direct_label__person_first,against_elbow__name_1__obj_ball__physical_placement_fronted__person_first,evidence_from_direct_label,against_elbow,fronted_location,person_first
shared_control__name_1__obj_ball__proximity_paraphrase__person_first,against_elbow__name_1__obj_ball__physical_placement_fronted__person_first,evidence_from_proximity_paraphrase,against_elbow,fronted_location,person_first
against_elbow__name_1__obj_ball__physical_placement__person_first,against_elbow__name_1__obj_ball__physical_placement_fronted__person_first,context_order,against_elbow,fronted_location,person_first
shared_control__name_1__obj_ball__direct_label__object_first,against_elbow__name_1__obj_ball__physical_placement_fronted__object_first,evidence_from_direct_label,against_elbow,fronted_location,object_first
shared_control__name_1__obj_ball__proximity_paraphrase__object_first,against_elbow__name_1__obj_ball__physical_placement_fronted__object_first,evidence_from_proximity_paraphrase,against_elbow,fronted_location,object_first
against_elbow__name_1__obj_ball__physical_placement__object_first,against_elbow__name_1__obj_ball__physical_placement_fronted__object_first,context_order,against_elbow,fronted_location,object_first
against_elbow__name_1__obj_ball__physical_placement_fronted__person_first,against_elbow__name_1__obj_ball__physical_placement_fronted__object_first,target_order,against_elbow,fronted_location,object_first
shared_control__name_1__obj_ball__direct_label__person_first,against_elbow__name_1__obj_ball__physical_placement_person_subject__person_first,evidence_from_direct_label,against_elbow,person_subject,person_first
shared_control__name_1__obj_ball__proximity_paraphrase__person_first,against_elbow__name_1__obj_ball__physical_placement_person_subject__person_first,evidence_from_proximity_paraphrase,against_elbow,person_subject,person_first
against_elbow__name_1__obj_ball__physical_placement__person_first,against_elbow__name_1__obj_ball__physical_placement_person_subject__person_first,context_order,against_elbow,person_subject,person_first
shared_control__name_1__obj_ball__direct_label__object_first,against_elbow__name_1__obj_ball__physical_placement_person_subject__object_first,evidence_from_direct_label,against_elbow,person_subject,object_first
shared_control__name_1__obj_ball__proximity_paraphrase__object_first,against_elbow__name_1__obj_ball__physical_placement_person_subject__object_first,evidence_from_proximity_paraphrase,against_elbow,person_subject,object_first
against_elbow__name_1__obj_ball__physical_placement__object_first,against_elbow__name_1__obj_ball__physical_placement_person_subject__object_first,context_order,against_elbow,person_subject,object_first
against_elbow__name_1__obj_ball__physical_placement_person_subject__person_first,against_elbow__name_1__obj_ball__physical_placement_person_subject__object_first,target_order,against_elbow,person_subject,object_first
shared_control__name_1__obj_book__direct_label__person_first,against_elbow__name_1__obj_book__physical_placement__person_first,evidence_from_direct_label,against_elbow,object_subject,person_first
shared_control__name_1__obj_book__proximity_paraphrase__person_first,against_elbow__name_1__obj_book__physical_placement__person_first,evidence_from_proximity_paraphrase,against_elbow,object_subject,person_first
shared_control__name_1__obj_book__direct_label__object_first,against_elbow__name_1__obj_book__physical_placement__object_first,evidence_from_direct_label,against_elbow,object_subject,object_first
shared_control__name_1__obj_book__proximity_paraphrase__object_first,against_elbow__name_1__obj_book__physical_placement__object_first,evidence_from_proximity_paraphrase,against_elbow,object_subject,object_first
against_elbow__name_1__obj_book__physical_placement__person_first,against_elbow__name_1__obj_book__physical_placement__object_first,target_order,against_elbow,object_subject,object_first
shared_control__name_1__obj_book__direct_label__person_first,against_elbow__name_1__obj_book__physical_placement_fronted__person_first,evidence_from_direct_label,against_elbow,fronted_location,person_first
shared_control__name_1__obj_book__proximity_paraphrase__person_first,against_elbow__name_1__obj_book__physical_placement_fronted__person_first,evidence_from_proximity_paraphrase,against_elbow,fronted_location,person_first
against_elbow__name_1__obj_book__physical_placement__person_first,against_elbow__name_1__obj_book__physical_placement_fronted__person_first,context_order,against_elbow,fronted_location,person_first
shared_control__name_1__obj_book__direct_label__object_first,against_elbow__name_1__obj_book__physical_placement_fronted__object_first,evidence_from_direct_label,against_elbow,fronted_location,object_first
shared_control__name_1__obj_book__proximity_paraphrase__object_first,against_elbow__name_1__obj_book__physical_placement_fronted__object_first,evidence_from_proximity_paraphrase,against_elbow,fronted_location,object_first
against_elbow__name_1__obj_book__physical_placement__object_first,against_elbow__name_1__obj_book__physical_placement_fronted__object_first,context_order,against_elbow,fronted_location,object_first
against_elbow__name_1__obj_book__physical_placement_fronted__person_first,against_elbow__name_1__obj_book__physical_placement_fronted__object_first,target_order,against_elbow,fronted_location,object_first
shared_control__name_1__obj_book__direct_label__person_first,against_elbow__name_1__obj_book__physical_placement_person_subject__person_first,evidence_from_direct_label,against_elbow,person_subject,person_first
shared_control__name_1__obj_book__proximity_paraphrase__person_first,against_elbow__name_1__obj_book__physical_placement_person_subject__person_first,evidence_from_proximity_paraphrase,against_elbow,person_subject,person_first
against_elbow__name_1__obj_book__physical_placement__person_first,against_elbow__name_1__obj_book__physical_placement_person_subject__person_first,context_order,against_elbow,person_subject,person_first
shared_control__name_1__obj_book__direct_label__object_first,against_elbow__name_1__obj_book__physical_placement_person_subject__object_first,evidence_from_direct_label,against_elbow,person_subject,object_first
shared_control__name_1__obj_book__proximity_paraphrase__object_first,against_elbow__name_1__obj_book__physical_placement_person_subject__object_first,evidence_from_proximity_paraphrase,against_elbow,person_subject,object_first
